#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" spec="beast.core.parameter.RealParameter">100.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#Liangzhu=5.3,
#Meifu_Li=0,
#Qi_Li=0,
#Ha_Li=0,
#Run_Li=0,
#Tai_Yuan=0,
#Tai_Xam_Nuea=0,
#Tai_Isan=0,
#Tai_Mai_Chau=0,
#Tai_Lu_Nà_Tăm=0,
#Tai_Trang_Quan_Son=0,
#Tai_Trang_Ky_Son=0,
#Buyi_Xingyi=0,
#Zhuang_Jingxi=0,
#Dai_Huayao=0,
#Dai_Yuxi_Yuanjiang=0,
#Dai_Jinghong=0,
#Tai_Phake=0,
#Dai_Tengchong=0,
#Zhuang_Napo=0,
#Zhuang_Longzhou=0,
#Nung_An=0,
#Dong_Tongdao=0,
#Miao_Zhaoxing=0,
#Maonan_Hechi=0,
#Zhuang_Binyang=0,
#Buyi_Libo=0,
#Tay_Ban_Rang=0,
#Tay_Lung_Noi=0  
#                                <taxa id="TaxonSet.kd-looms_1111" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.kd-looms_1111"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:kd-looms_1111" name="distribution">
#            <parameter id="gammaShape.s:kd-looms_1111" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <distribution id="LZ.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="LZ" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Liangzhu" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="4.3" name="distr" upper="5.3"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-looms_1111" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@kd-looms_1111" excludeto="1" filter="::" id="bin.kd-looms_1111" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:kd-looms_1111" shape="@gammaShape.s:kd-looms_1111" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_1111" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_1111" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:kd-looms_1111" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:kd-looms_1111" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:kd-looms_1111" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-looms_1111	TreeHeight.t:tree	mutationRate.s:kd-looms_1111	gammaShape.s:kd-looms_1111	freqParameter.s:kd-looms_1111.1	freqParameter.s:kd-looms_1111.2	clockRate.c:clock	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(LZ.prior))	height(Liangzhu)
9160000	-1995.7342000717974	-1962.1178340678618	-33.61636600393553	-1962.1178340678618	14.232933813256613	1.0	1.2199868348284573	0.7891847732319339	0.21081522676806586	0.1143777618085322	-32.39637916910708	0.5196300803832834	0.21007212124000854	0.12249617589460406	17.346263174929366	1	0.0	4.53580423249738
9170000	-2013.434814121565	-1969.2997671012838	-44.13504702028129	-1969.2997671012838	14.490106235255656	1.0	1.8777179031087607	0.7883944619706102	0.21160553802938958	0.06559617511468685	-42.25732911717253	0.43153126516305657	0.251685937755764	0.032067821284828185	14.52092727607257	0	0.0	4.457386347688306
9180000	-2022.838565658809	-1961.5262998156816	-61.312265843127555	-1961.5262998156816	31.0367619221114	1.0	1.6401243857867398	0.7649493511825162	0.235050648817483	0.03778392177862934	-59.672141457340814	0.04483740690678458	0.796089282483824	0.05471320801558774	34.48767868818454	0	0.0	5.104326225637218
9190000	-2013.9886197243868	-1975.014770521401	-38.973849202985775	-1975.014770521401	17.607210511007665	1.0	1.7523811499715658	0.8046750283523996	0.19532497164760035	0.07715956869664643	-37.221468053014206	0.18580416543597722	0.7720001591376169	0.016815358559074938	20.06505870004568	0	0.0	4.59570617496602
9200000	-2014.3549764160584	-1965.4395397098522	-48.915436706206286	-1965.4395397098522	18.689438358380162	1.0	1.7523811499715658	0.7701497532700717	0.2298502467299281	0.06189033411490275	-47.16305555623472	0.21770458290408842	0.1532402948158283	0.3868388120878262	24.18743138751246	1	0.0	4.388010969400581
9210000	-2020.7258192169722	-1963.0920959121393	-57.63372330483308	-1963.0920959121393	34.0123806446046	1.0	1.5794812775919342	0.7738931209856812	0.22610687901431856	0.05013159555946521	-56.05424202724115	0.0909621247737932	0.7505127140365906	0.02156595234231603	48.13605407314068	0	0.0	5.217443604251784
9220000	-2003.4281816978278	-1971.2594333964985	-32.1687483013292	-1971.2594333964985	15.470165730465174	1.0	1.2553393284711993	0.7805413502453936	0.2194586497546081	0.11311707870977823	-30.913408972858	0.35911010941933547	0.4555134913925302	0.024691718927818098	15.8409475101764	0	0.0	4.38830720673006
9230000	-2015.3500257987691	-1965.5885708899798	-49.7614549087894	-1965.5885708899798	27.719518065918873	1.0	1.2857296700961076	0.7610763512005133	0.23892364879948577	0.06411975961247322	-48.47572523869329	0.213453304044292	0.5053107957217348	0.0671645882363093	29.605031124645436	0	0.0	4.565917752990301
9240000	-2018.5096275880398	-1973.6151351002907	-44.89449248774917	-1973.6151351002907	16.93578954689345	1.0	2.2239126287885895	0.7572615619084139	0.24273843809158774	0.06225546778388138	-42.67057985896058	0.16529540686977567	0.798142384233782	0.01781550295607748	17.735357733283966	0	0.0	4.370489982580923
9250000	-1997.9522636351905	-1962.114395836458	-35.83786779873253	-1962.114395836458	19.12741526156212	1.0	1.3101232655400425	0.7572615619084139	0.24273843809158774	0.10904896668429861	-34.52774453319249	0.10095063008683856	0.818524772396485	0.03529954356477875	23.278539124601558	1	0.0	4.3030655459139
9260000	-2016.5046444895204	-1965.1264645792571	-51.378179910263306	-1965.1264645792571	31.238731970958426	1.0	1.7083717863471959	0.7258744583014717	0.2741255416985274	0.051948737818421215	-49.66980812391611	0.07621986894837181	0.7975222906446631	0.006465993054724131	35.35366407770904	0	0.0	4.376473205313387
9270000	-2029.8156836317396	-1970.3460555816337	-59.46962805010602	-1970.3460555816337	26.253709016574835	1.0	1.2899363265399795	0.7632791685312048	0.2367208314687968	0.04027945045418245	-58.17969172356604	0.13078103140805183	0.45879055864927454	0.09672180427607369	30.876251909105484	0	0.0	4.480982640058176
9280000	-1998.10573212178	-1960.5505225567365	-37.55520956504349	-1960.5505225567365	16.740531354589102	1.0	1.7666220287568324	0.7763568426826585	0.22364315731734316	0.0835619312868441	-35.788587536286656	0.3664633586538808	0.4102357623132703	0.10130385066879873	18.199032187048466	1	0.0	5.21843273257638
9290000	-2012.1273462191182	-1964.524466647276	-47.60287957184212	-1964.524466647276	18.39058057215644	1.0	1.5370955228966512	0.7831933554346316	0.2168066445653699	0.05786917711788627	-46.06578404894547	0.176483174566586	0.3354331874541071	0.23183628883267285	23.029913614960492	1	0.0	4.470001812912397
9300000	-2016.4849854944312	-1964.5804539128142	-51.90453158161702	-1964.5804539128142	28.298144354628167	1.0	2.0962128535228692	0.7472106497764509	0.25278935022354815	0.05567063314454427	-49.80831872809415	0.21461092192479486	0.5835423899736362	0.03151050875709836	30.796849637687682	1	0.0	4.5174398916870375
9310000	-2006.5351540019897	-1961.4767660371976	-45.0583879647921	-1961.4767660371976	20.663603444851084	1.0	1.849585288740469	0.7667068284519468	0.23329317154805315	0.07898162535511657	-43.208802676051626	0.39121153057024727	0.061437793703306605	0.46947484643485365	20.746483485432226	1	0.0	4.413999456555578
9320000	-2008.5212313777547	-1964.891782633021	-43.62944874473382	-1964.891782633021	17.275248934399464	1.0	1.3851230009030384	0.7565016571825964	0.24349834281740257	0.07130644267731817	-42.244325743830785	0.017122974371148687	0.9594825358178999	0.023982639498712554	28.27639700652139	0	0.0	4.732589730624458
9330000	-2014.6750110123176	-1961.240230329884	-53.43478068243352	-1961.240230329884	42.68168592065569	1.0	1.4079778144542172	0.7691151197293215	0.23088488027067755	0.05250854220266485	-52.0268028679793	0.0290708981894974	0.9594825358178999	0.004645598192956615	47.03896069797317	0	0.0	4.486895583954746
9340000	-2035.118335025717	-1968.236842653462	-66.88149237225505	-1968.236842653462	28.74585321654201	1.0	1.5199929042392148	0.7667031626008687	0.23329683739913024	0.03455282185170369	-65.36149946801584	0.16835944397227132	0.1173253243983509	0.44879723411541483	40.05073403277231	0	0.0	5.169091389195487
9350000	-2007.8002536963234	-1966.158761129856	-41.641492566467285	-1966.158761129856	17.84074437170003	1.0	1.399292377452302	0.7659271791829326	0.23407282081706626	0.07633683281148533	-40.24220018901498	0.39334528357948867	0.3546448308356922	0.09171868850393629	21.29499565306327	1	0.0	4.3141165431700355
9360000	-2016.190368436933	-1956.4220244969422	-59.768343939990835	-1956.4220244969422	46.69419196752911	1.0	1.3446283497327347	0.7670110981346062	0.2329889018653953	0.03808545663645714	-58.4237155902581	0.01701738608596185	0.9520629468692364	0.0032856941333921324	48.080158604436086	0	0.0	4.5440274867897985
9370000	-2004.3550234459126	-1969.8287420964189	-34.52628134949369	-1969.8287420964189	9.794102095597179	1.0	2.1659724027881775	0.7601630123862562	0.23983698761374272	0.07908158445281326	-32.360308946705516	0.5674965441870876	0.04376720392787165	0.3682661557310818	13.580590734656235	1	0.0	4.4914973797725555
9380000	-2007.4959632848227	-1964.0985662359294	-43.39739704889331	-1964.0985662359294	18.26245159504395	1.0	1.4944399251551777	0.7803473891579003	0.21965261084209864	0.061752312807508286	-41.90295712373813	0.2427556600284676	0.5440195558732878	0.022066943200073113	19.719731908039012	0	0.0	4.716715756609847
9390000	-2000.7969095588514	-1959.4861898172712	-41.31071974158017	-1959.4861898172712	31.1437559691981	1.0	1.8633407130239055	0.7709315295530481	0.22906847044695083	0.07683095539078504	-39.44737902855627	0.08143347628134487	0.8669669201412828	0.009524010225605018	32.31286257911921	0	0.0	4.300215506815317
9400000	-2043.2627012805074	-1963.0731596797127	-80.18954160079466	-1963.0731596797127	60.4117803280187	1.0	1.570618562572868	0.7770911925086357	0.22290880749136435	0.022581254957833006	-78.61892303822178	0.009803750649209641	0.916718432298163	0.07179130634316266	69.59997527829512	0	0.0	4.529275749917962
9410000	-2032.4880730528741	-1964.1745876853977	-68.31348536747643	-1964.1745876853977	38.77215177568698	1.0	1.4992037278275088	0.7509503334458796	0.2490496665541204	0.03512947659796956	-66.81428163964893	0.17764216300838376	0.05800363195912644	0.24330778855418841	39.34749796452884	0	0.0	4.7824788226981285
9420000	-2019.4967573374972	-1960.003685639577	-59.49307169792015	-1960.003685639577	43.416453048733665	1.0	1.939378030951162	0.7757162777005041	0.22428372229949728	0.04661900704345044	-57.55369366696899	0.027164851869872452	0.8818729252183375	0.009764134689170343	45.617493002477254	0	0.0	4.816989017283747
9430000	-2024.8442904542264	-1970.7478140032463	-54.09647645098023	-1970.7478140032463	27.870826294682	1.0	3.269104353869416	0.7598829001333472	0.24011709986665164	0.046471104119763025	-50.82737209711081	0.05795709321410053	0.8748253441004612	0.01225158895098681	29.286728431960867	0	0.0	4.60179140387488
9440000	-2029.4469600437374	-1966.4539777919708	-62.992982251766485	-1966.4539777919708	58.9858363408904	1.0	1.3274670945771805	0.7762429388608849	0.22375706113911498	0.04118395138034813	-61.665515157189304	0.01968673763022788	0.9160209905202544	0.019855191738711517	69.71088444008582	0	0.0	4.418056937376999
9450000	-2020.1870090509012	-1962.9510185075906	-57.235990543310606	-1962.9510185075906	24.526499760836728	1.0	1.6600278485321391	0.8059948866928207	0.19400511330718082	0.042272231424194465	-55.57596269477847	0.058926060637761936	0.8291727229216407	0.04251730251705864	59.65112860526883	0	0.0	4.769873248350191
9460000	-2022.622215776221	-1960.6703865322568	-61.95182924396427	-1960.6703865322568	27.479917518974972	1.0	1.4189206267334769	0.7546607379153797	0.24533926208461923	0.03812414969876961	-60.532908617230795	0.10724401079814026	0.6335396276728235	0.07556155729317628	34.98468452200794	0	0.0	4.548842958375367
9470000	-2003.834616916759	-1959.564025080641	-44.27059183611801	-1959.564025080641	12.468216358738516	1.0	1.5084871919424718	0.7789950874186232	0.2210049125813756	0.07389134494201154	-42.76210464417554	0.22119908254786244	0.568416946092566	0.005235347738280749	37.21304780356403	1	0.0	4.361819302986515
9480000	-2001.8315591839537	-1960.7200587616858	-41.11150042226799	-1960.7200587616858	18.320556137565248	1.0	1.2897533078304837	0.7892097620732031	0.21079023792679571	0.07259903932724453	-39.82174711443751	0.1826572172633236	0.6653806117677502	0.06267551639925598	23.165274710935737	1	0.0	4.400555784454249
9490000	-2002.2316576158796	-1958.45309403982	-43.7785635760598	-1958.45309403982	22.764923826539395	1.0	1.4347884177215118	0.7841973927510894	0.2158026072489095	0.0657202751327164	-42.34377515833829	0.2557408137796056	0.3730907655792879	0.09019107718794978	24.94899990095123	1	0.0	4.346766596785016
9500000	-2010.9346950102424	-1969.7485156893945	-41.18617932084799	-1969.7485156893945	13.988711117710452	1.0	1.9039801543891695	0.7347485368477376	0.2652514631522614	0.07873633820277334	-39.282199166458824	0.23751148339866976	0.38330085495281757	0.03434272669387654	14.765860585321855	1	0.0	4.346766596785016
9510000	-1998.1798620497555	-1957.238302438889	-40.94155961086661	-1957.238302438889	24.493890004821797	1.0	1.576510479562425	0.7575893061171297	0.24241069388286923	0.07796426918382038	-39.36504913130419	0.061362042504252395	0.911482261876541	0.0010579228080841952	36.269886695940556	0	0.0	4.797012092577211
9520000	-2021.4698387194956	-1972.568029778498	-48.901808940997576	-1972.568029778498	18.43595006894328	1.0	2.2229085456729067	0.7784528657713781	0.22154713422862082	0.05039372653482748	-46.67890039532467	0.3114568351301557	0.35744990613047484	0.06810132603457783	20.488968473041925	1	0.0	4.491609350258459
9530000	-2022.4262443706994	-1958.064215481104	-64.36202888959531	-1958.064215481104	44.46057763945703	1.0	1.6231470020874572	0.7904353012602794	0.2095646987397222	0.03375508205547746	-62.73888188750785	0.01059936241419418	0.9512583620977412	0.0065365122557515315	51.66416310706682	0	0.0	4.685554660489315
9540000	-2017.3911607772425	-1969.454766250069	-47.93639452717332	-1969.454766250069	20.776929790770616	1.0	1.846887728255009	0.7881258361957074	0.21187416380429144	0.05176877896449476	-46.08950679891831	0.07815840314326496	0.8494180567493829	0.004671609172385272	22.07211240760605	0	0.0	4.591497655273596
9550000	-2019.021962446537	-1972.5933183793754	-46.42864406716147	-1972.5933183793754	21.85175830179918	1.0	1.812401804352045	0.7843441699526023	0.21565583004739663	0.07580225777085361	-44.61624226280943	0.21914057339689635	0.47074435416363664	0.12322207937166535	23.873840632113524	0	0.0	5.189379312354679
9560000	-2012.636789658053	-1964.5034253933802	-48.1333642646728	-1964.5034253933802	15.4862813124709	1.0	1.8987243700103371	0.7543889485865811	0.2456110514134178	0.06024263158943018	-46.234639894662465	0.28475425962727235	0.14340493218223305	0.13409545137864193	15.722607430903208	0	0.0	4.445233481477919
9570000	-2019.6003325753215	-1961.519409328039	-58.080923247282584	-1961.519409328039	37.0826076325325	1.0	1.7962728277095035	0.7626613753076316	0.23733862469236736	0.04495732157145796	-56.28465041957308	0.05096901259572541	0.861411315651096	0.009384644225416055	65.67285937748206	0	0.0	4.9515840219138
9580000	-2004.9119547635935	-1960.0876162898996	-44.82433847369385	-1960.0876162898996	15.706991360147473	1.0	1.755290881881369	0.7627870819030065	0.23721291809699238	0.061689163316846804	-43.06904759181248	0.11105524503765013	0.6931645737411002	0.014093933195111055	22.311077499790752	1	0.0	4.415463009973344
9590000	-1995.8391814563101	-1958.9922797250804	-36.84690173122969	-1958.9922797250804	19.592045579062678	1.0	2.1345231734345202	0.7708344468214922	0.22916555317850676	0.07694393788463848	-34.71237855779517	0.14577570207145935	0.8098068568160098	0.018885363210759166	19.93333171465242	1	0.0	5.011948966250142
9600000	-2017.5103149282395	-1958.3563201886777	-59.15399473956166	-1958.3563201886777	63.757545930759136	1.0	1.6007029546351759	0.7709040818547018	0.22909591814529714	0.0535472094254251	-57.553291784926486	0.011797972658952174	0.9584073732524211	0.005455146262869973	111.62687573247568	0	0.0	4.713391936204884
9610000	-2002.7209215323544	-1963.8571119573821	-38.86380957497224	-1963.8571119573821	13.936370014508666	1.0	1.6836993087370196	0.7877982937763648	0.21220170622363713	0.0797849765786045	-37.18011026623522	0.25098243102637385	0.39639063572908123	0.16979798258237566	18.85737036892682	1	0.0	4.300049182433517
9620000	-2054.328790283358	-1969.6208966497004	-84.70789363365766	-1969.6208966497004	83.80105491641359	1.0	1.4426640980304448	0.7635158924784011	0.2364841075215977	0.0186178512416836	-83.26522953562721	0.01618548916767684	0.8818400304503942	0.020972978809543366	112.84603327521491	0	0.0	4.488992641730631
9630000	-2001.9512977055876	-1958.4038554762187	-43.54744222936902	-1958.4038554762187	20.92901961909883	1.0	2.289327355927346	0.7703458173642579	0.2296541826357428	0.080863535433034	-41.25811487344167	0.42919284792156037	0.09435710516145128	0.23510087313386482	20.981337057918854	1	0.0	4.4228280945474
9640000	-1997.0264176370504	-1957.1733103632885	-39.85310727376193	-1957.1733103632885	18.62013940750779	1.0	1.7653420762410945	0.7840882690373983	0.2159117309626005	0.07989918120001303	-38.08776519752083	0.28110701901608554	0.6615514269911271	0.0036788945434247703	20.50590927481347	0	0.0	4.314559962880435
9650000	-2020.9837558770728	-1964.3179682719365	-56.66578760513633	-1964.3179682719365	31.91398651094914	1.0	1.8195073523239667	0.762857518901213	0.23714248109878774	0.04393759188541409	-54.84628025281236	0.19318546646048598	0.5423669379646077	0.01954534152490668	32.0204238291329	0	0.0	5.029142839600112
9660000	-2010.5156772417718	-1961.305085676608	-49.2105915651636	-1961.305085676608	28.874784096050654	1.0	1.2331261720292912	0.729288813093594	0.27071118690640494	0.0759203496700615	-47.9774653931343	0.14798006477413717	0.6590790790473632	0.04136349091605803	37.21887939968197	1	0.0	4.310441838276205
9670000	-2007.5503060718731	-1964.6903194587198	-42.85998661315335	-1964.6903194587198	11.811248321438734	1.0	1.7750512750372152	0.745201323830953	0.2547986761690457	0.06736039748858369	-41.08493533811614	0.2953263029656754	0.1637307982187253	0.4344261175538401	19.145323175175346	1	0.0	4.483245956280293
9680000	-2017.9398870694552	-1971.9716161628287	-45.96827090662652	-1971.9716161628287	14.338613319043038	1.0	1.738127794808503	0.7407291807253222	0.25927081927467843	0.050592102474724565	-44.230143111818016	0.26532637540707943	0.34590866103639745	0.06218834535771429	15.262324592967865	1	0.0	4.48790202337359
9690000	-2012.8309012897887	-1960.126549836778	-52.704351453010815	-1960.126549836778	23.84135695306535	1.0	1.6806506082721793	0.7713353750520882	0.22866462494791256	0.05807027888314602	-51.023700844738634	0.11065170941631292	0.7063082843794117	0.11521139828862197	25.43901319112166	0	0.0	4.367355789473462
9700000	-2019.7487913826649	-1963.3926594348377	-56.35613194782719	-1963.3926594348377	31.840552881032696	1.0	1.6806506082721793	0.7684847800715568	0.23151521992844387	0.05692119377651182	-54.675481339555006	0.15571720535514572	0.3521896695037574	0.08639047028757209	38.24061984653869	0	0.0	5.015061687475911
9710000	-2018.4728662862703	-1971.9145020366811	-46.55836424958916	-1971.9145020366811	15.655826231637269	1.0	1.1977875277034966	0.7556804441032411	0.2443195558967575	0.053004933875911785	-45.360576721885664	0.3254631814095898	0.11620711703775687	0.18490754880423363	16.15187772491084	1	0.0	4.462176043449353
9720000	-2013.2445600941664	-1964.3408374211328	-48.9037226730335	-1964.3408374211328	18.623951470980064	1.0	2.0380049494713917	0.7549248200007221	0.2450751799992765	0.057898698129817974	-46.865717723562106	0.212346546767488	0.2070186113747141	0.25759499602695235	23.36654975693801	1	0.0	4.494402529149322
9730000	-1994.0561553955188	-1952.8483670146525	-41.20778838086629	-1952.8483670146525	23.33636484735047	1.0	1.5725931504235402	0.771448268996619	0.22855173100338175	0.07053026986269853	-39.63519523044275	0.13008334614969022	0.7850910277849301	0.021939984106211858	25.007963455986044	1	0.0	4.308227888380668
9740000	-2002.6030161189565	-1962.3373624655321	-40.265653653424444	-1962.3373624655321	12.20492923956815	1.0	1.7149146860665954	0.7631239618182053	0.23687603818179342	0.08282226468336278	-38.55073896735785	0.3117989834909305	0.04127784278391721	0.4319776380398335	15.46483480068942	1	0.0	4.331325081015827
9750000	-2011.0789223923432	-1962.6836637330891	-48.39525865925413	-1962.6836637330891	33.61237612138228	1.0	1.2153567637940994	0.7612617976085987	0.23873820239139992	0.061913796674241295	-47.179901895460034	0.038573851924900406	0.9256824235859524	0.008871885702311583	46.80944703005193	0	0.0	5.002712790305193
9760000	-2033.2685936311452	-1969.3682939432094	-63.90029968793577	-1969.3682939432094	39.554108766202276	1.0	1.5344355187000709	0.7608735017575131	0.2391264982424855	0.036860976262071854	-62.3658641692357	0.07509448280744861	0.7805404888045566	0.02304418804623635	44.38314830544033	0	0.0	4.52559061524307
9770000	-2031.7045010973143	-1966.353441788084	-65.35105930923042	-1966.353441788084	24.948827793375344	1.0	1.7794169367159578	0.7502629341207734	0.24973706587922534	0.03084958710564054	-63.57164237251447	0.14301984446956134	0.5470016598676013	0.03690938462592343	41.07622257735241	0	0.0	5.127821741943403
9780000	-2022.1176640369251	-1971.426393632648	-50.69127040427727	-1971.426393632648	17.77310059542751	1.0	1.9781582428885052	0.7737944206096103	0.2262055793903902	0.05839370055921518	-48.713112161388764	0.3626116469656739	0.5809129489787344	0.01612013799958667	26.477853146395862	1	0.0	4.37823313312404
9790000	-2012.4138390950316	-1964.717809496059	-47.696029598972565	-1964.717809496059	27.389398014685447	1.0	1.1495509283322813	0.7988002002704693	0.20119979972952962	0.05629302758525261	-46.54647867064028	0.1174520182067033	0.7401031344239131	0.011046135262509787	40.99953569333981	1	0.0	4.756326627499962
9800000	-2023.8199977388344	-1960.183547054063	-63.63645068477144	-1960.183547054063	48.0428046653319	1.0	1.3400558630548391	0.7596413125850674	0.24035868741493152	0.04355327633684358	-62.2963948217166	0.10123377792105474	0.7785026037194637	0.008301622941080392	53.74646541578523	0	0.0	4.982904081753963
9810000	-2011.0005653498897	-1965.8205455766577	-45.18001977323216	-1965.8205455766577	24.93153431816221	1.0	1.6351040549182976	0.8012681982146695	0.198731801785331	0.06819622118525762	-43.54491571831386	0.1124068724926827	0.7378219443428022	0.006002043937291899	25.675918124514727	1	0.0	4.8067578695617454
9820000	-2003.9254060414062	-1962.043307764668	-41.88209827673812	-1962.043307764668	16.182521372869974	1.0	1.7558939704242231	0.7518319938887393	0.24816800611126116	0.06953759520432438	-40.126204306313895	0.07631056892414172	0.914519146805093	0.01240507082493832	23.515488921658346	0	0.0	4.882708565307922
9830000	-2050.3531494481713	-1961.8136198379937	-88.53952961017741	-1961.8136198379937	79.57560214433558	1.0	1.9748506893780216	0.7562346546113821	0.243765345388617	0.013474771033663251	-86.5646789207994	0.025208365467620494	0.763624492018465	0.023343775601095774	101.66811739423306	0	0.0	4.65642996761432
9840000	-2002.3900657776771	-1961.3894535754482	-41.00061220222884	-1961.3894535754482	15.114521651120398	1.0	1.9399280203539353	0.7633276194259693	0.23667238057402984	0.0605309671098253	-39.060684181874905	0.37523679582642	0.17969444600304263	0.2574646664088289	16.20193740491197	1	0.0	4.365606349338911
9850000	-2016.4245741119155	-1962.986268414743	-53.438305697172275	-1962.986268414743	25.80693167324266	1.0	1.5683410340695576	0.7670254268640462	0.23297457313595435	0.05275208485201859	-51.86996466310272	0.23286241050846238	0.47719089479565546	0.019633664807541834	31.200108120553924	0	0.0	5.217872275128617
9860000	-2031.1835700989873	-1967.3003976634955	-63.88317243549183	-1967.3003976634955	36.99551813257937	1.0	1.4518348202476998	0.796515124918594	0.20348487508140659	0.031750967051578524	-62.43133761524413	0.10380876769585	0.5630528616170378	0.03650863799173343	38.42429184736571	0	0.0	5.12646185831208
9870000	-2033.0073456874827	-1977.7468644602925	-55.26048122719014	-1977.7468644602925	19.294169804433892	1.0	2.058214554068228	0.7588332620176748	0.2411667379823244	0.037533342855310334	-53.20226667312191	0.23899564454578803	0.10303106757549434	0.40607777251052135	19.65288260053528	1	0.0	5.0333251276268065
9880000	-1999.0202753378057	-1956.2294341509155	-42.79084118689032	-1956.2294341509155	22.04308140317794	1.0	2.028051361803841	0.7677802762201518	0.23221972377984743	0.06539229599322127	-40.76278982508648	0.2518499498713585	0.5807858318419991	0.0061216219925133795	23.92382679936364	0	0.0	4.379399024961906
