group,age
Kra-Dai,4.3930251702009375
Kam-Tai,2.600150538292824
Tai-Yay,2.064211431125611
Kra-Dai,2.738327391855614
Kam-Tai,2.738327391855614
Tai-Yay,1.740733691181218
Kra-Dai,2.1497153030247995
Kam-Tai,2.1497153030247995
Tai-Yay,1.419486876893104
Kra-Dai,2.905125124441545
Kam-Tai,2.195724471194348
Tai-Yay,1.4323484796241102
Kra-Dai,5.92276716780183
Kam-Tai,2.7294816484923534
Tai-Yay,1.6562375869643988
Kra-Dai,5.634953508039901
Kam-Tai,3.544896662719159
Tai-Yay,1.749639780838928
Kra-Dai,5.765176409082447
Kam-Tai,5.010383663396352
Tai-Yay,1.8182381832987695
Kra-Dai,2.608151032749915
Kam-Tai,2.4775999176014087
Tai-Yay,1.2536268862835669
Kra-Dai,4.716776724226911
Kam-Tai,2.9067761991424734
Tai-Yay,1.7731257722007632
Kra-Dai,4.353039462339697
Kam-Tai,3.3120200254128696
Tai-Yay,1.6371428700050306
Kra-Dai,2.474944892887862
Kam-Tai,2.474944892887862
Tai-Yay,1.2506457072334192
Kra-Dai,3.835902313453144
Kam-Tai,3.835902313453144
Tai-Yay,1.287913188667701
Kra-Dai,4.054298839478933
Kam-Tai,3.2578350177161575
Tai-Yay,1.3111123631785735
Kra-Dai,5.38214423333901
Kam-Tai,2.440845252157631
Tai-Yay,1.5258773279494915
Kra-Dai,5.538261311780005
Kam-Tai,1.8014669665912528
Tai-Yay,1.4867619227268714
Kra-Dai,4.6628437573558115
Kam-Tai,2.1658946609626915
Tai-Yay,1.4828540459406474
Kra-Dai,3.7859252728804025
Kam-Tai,2.059699553659545
Tai-Yay,1.2322778134816064
Kra-Dai,4.047309883777954
Kam-Tai,4.047309883777954
Tai-Yay,1.6695279197219648
Kra-Dai,4.245949004029773
Kam-Tai,2.2358395665991906
Tai-Yay,1.1154480505272741
Kra-Dai,3.877042213140241
Kam-Tai,2.5102480344573763
Tai-Yay,1.3017019956260212
Kra-Dai,4.207222205690847
Kam-Tai,2.6217825336089726
Tai-Yay,1.2233872870144835
Kra-Dai,5.827730381547622
Kam-Tai,1.8979168128874093
Tai-Yay,1.2933427677199667
Kra-Dai,5.580772059852612
Kam-Tai,2.4870378488460645
Tai-Yay,1.4238527889871273
Kra-Dai,3.2711136211257856
Kam-Tai,2.0295039763857097
Tai-Yay,1.4881761432265257
Kra-Dai,3.095269169885043
Kam-Tai,2.602372316664014
Tai-Yay,1.8564169982709708
Kra-Dai,5.226068914539832
Kam-Tai,3.0258223550422376
Tai-Yay,1.8664434053727028
Kra-Dai,5.229467622067695
Kam-Tai,3.3455413186407696
Tai-Yay,1.8183118774249358
Kra-Dai,4.5009819073575805
Kam-Tai,2.455950356201855
Tai-Yay,1.5614771405097079
Kra-Dai,4.183450955662206
Kam-Tai,2.405005180409606
Tai-Yay,1.446864692233179
Kra-Dai,3.664610883351588
Kam-Tai,3.07831503365418
Tai-Yay,2.020546172066508
Kra-Dai,3.6315808088413153
Kam-Tai,3.6315808088413153
Tai-Yay,1.6916196142667947
Kra-Dai,3.191837872116098
Kam-Tai,3.191837872116098
Tai-Yay,1.342150810977244
Kra-Dai,3.22051499335155
Kam-Tai,2.5950582655880035
Tai-Yay,1.356135022776824
Kra-Dai,2.990357663828997
Kam-Tai,2.990357663828997
Tai-Yay,1.2439889421678254
Kra-Dai,3.5097962001397427
Kam-Tai,2.4238925555479507
Tai-Yay,1.3904053426734215
Kra-Dai,4.32633130279329
Kam-Tai,3.679998210979157
Tai-Yay,1.5820224966152532
Kra-Dai,7.268986573204078
Kam-Tai,3.3455588675068864
Tai-Yay,1.5476198652912743
Kra-Dai,5.5213477701150255
Kam-Tai,3.9746947579919807
Tai-Yay,1.8349871446529273
Kra-Dai,4.463003499558448
Kam-Tai,2.6637168802256745
Tai-Yay,1.6693719512909428
Kra-Dai,3.629741999817773
Kam-Tai,3.612166418516874
Tai-Yay,1.8961705003854468
Kra-Dai,7.428227563915322
Kam-Tai,3.7162708544269543
Tai-Yay,1.2890890009363183
Kra-Dai,4.913782173026674
Kam-Tai,3.2526310079793768
Tai-Yay,2.3066715507225806
Kra-Dai,5.55543549911723
Kam-Tai,2.3706714777445406
Tai-Yay,1.303325251465246
Kra-Dai,6.678060119906304
Kam-Tai,2.79957539963074
Tai-Yay,2.0252589493082347
Kra-Dai,6.180813659973106
Kam-Tai,3.8160637502887993
Tai-Yay,1.882015386154948
Kra-Dai,7.798073845573244
Kam-Tai,5.633065733716407
Tai-Yay,1.9396449119301753
Kra-Dai,8.089081605594435
Kam-Tai,3.3911371982872236
Tai-Yay,1.5199926861212347
Kra-Dai,7.714652375117849
