group,age
Kam-Tai,2.0737587691749995
Tai-Yay,1.6069876271749992
Kra-Dai,3.7901530647
Kam-Tai,1.9262494743
Tai-Yay,1.4734690999
Kra-Dai,4.4500986569
Kam-Tai,2.9635879247999997
Tai-Yay,1.6858643977999996
Kra-Dai,4.79529094835
Kam-Tai,3.00760887675
Tai-Yay,1.9285485597500003
Kra-Dai,5.7378203478
Kam-Tai,2.6854915219999995
Tai-Yay,1.8011411158999997
Kra-Dai,3.0765470611
Kam-Tai,2.2729839698
Tai-Yay,1.6684671371
Kra-Dai,4.3664449212
Kam-Tai,2.2028324580000005
Tai-Yay,1.7963249283000007
Kra-Dai,4.13866026075
Kam-Tai,2.67464954975
Tai-Yay,2.09769485815
Kra-Dai,4.4572575499
Kam-Tai,3.1709517043999993
Tai-Yay,1.8645733383999996
Kra-Dai,3.4372910398189997
Kam-Tai,2.9611677838189996
Tai-Yay,1.6248305638189997
Kra-Dai,4.2266473709
Kam-Tai,3.4722298067000006
Tai-Yay,1.9348075247
Kra-Dai,3.1481672699900005
Kam-Tai,3.0073909525900007
Tai-Yay,1.8824430105900005
Kra-Dai,3.4951071711
Kam-Tai,2.4245747184999997
Tai-Yay,1.8114664665
Kra-Dai,4.6306792477
Kam-Tai,2.0867920088
Tai-Yay,1.7675623488999999
Kra-Dai,5.393799266769999
Kam-Tai,1.7539409800699994
Tai-Yay,1.2315841931699998
Kra-Dai,6.4934399936
Kam-Tai,1.9659466316000005
Tai-Yay,1.5229617815000003
Kra-Dai,5.953212561380001
Kam-Tai,2.1886075669800014
Tai-Yay,1.6738131466800015
Kra-Dai,4.7199076098
Kam-Tai,2.1038252267999997
Tai-Yay,1.7729768501999996
Kra-Dai,6.0599680595
Kam-Tai,2.1542891357
Tai-Yay,1.6764067053999998
Kra-Dai,5.8803853874
Kam-Tai,2.6833894403
Tai-Yay,2.0475592377
Kra-Dai,4.68863659339
Kam-Tai,2.76402256699
Tai-Yay,1.75827075599
Kra-Dai,6.8745931584
Kam-Tai,3.0782848505
Tai-Yay,2.3146597048999995
Kra-Dai,5.122802738600001
Kam-Tai,2.454390832400001
Tai-Yay,2.003914047700001
Kra-Dai,4.4476459811
Kam-Tai,2.8682345601000003
Tai-Yay,1.9903210927000003
Kra-Dai,5.3977963435700005
Kam-Tai,3.2604768415700005
Tai-Yay,2.1225152737000004
Kra-Dai,5.8025920525000005
Kam-Tai,2.7053432912000006
Tai-Yay,1.9638781533000005
Kra-Dai,5.620146847769999
Kam-Tai,2.158988857669999
