k,p
1.7432033912957046,0.001
1.7094788452054293,0.001
2.3015119030113107,0.001
2.3252359274078835,0.001
1.7343911447840925,0.001
2.638684270284349,0.001
2.361475047305993,0.001
1.5469602131750322,0.001
2.4342022381912836,0.001
2.2876192544449285,0.001
3.2915956146611878,0.001
1.930079603225257,0.001
2.307328948046034,0.001
2.20915698101881,0.001
2.3122292136558866,0.001
2.0844314608079184,0.001
1.9122885472220583,0.001
1.9140460392668779,0.001
1.202590974196333,0.001
2.07130276153744,0.002
1.8607927427902682,0.001
2.251084286211816,0.001
3.3343683401644255,0.001
3.937723456035197,0.001
1.08515322652316,0.001
2.098918841163723,0.001
1.9903022391623362,0.001
2.0395359413128795,0.001
1.859115972951237,0.001
3.1494940534563085,0.001
2.0477259342225413,0.001
1.8798967338558727,0.001
1.4958517297848093,0.001
2.8735875926136467,0.001
2.743859335217732,0.001
3.4555257557861867,0.001
3.0691095397753907,0.001
1.8999390370550282,0.001
2.048252195055484,0.001
3.796886634053849,0.001
2.85196228361335,0.001
1.4044700299645279,0.001
2.6041180055002844,0.001
2.3559654643137513,0.001
1.71959859877138,0.001
2.2231014101566333,0.001
2.558582431902289,0.001
3.349313525397683,0.001
2.806952536487998,0.001
2.5310922165986547,0.001
2.346276984359686,0.001
2.6337154149741364,0.001
2.682660413533777,0.001
3.061824425056092,0.001
1.8240855016322117,0.002
1.527267596832866,0.001
1.861538700508224,0.002
2.0499351425581733,0.001
1.8277043687958316,0.001
1.9643482934554415,0.002
3.191876836524211,0.001
3.0513631963633765,0.001
1.877914020790542,0.001
2.4026601858710706,0.001
1.8603678551407703,0.001
2.386526437039969,0.001
2.473388301925969,0.002
2.530667012964143,0.002
3.026474744126781,0.001
1.3323540758554235,0.001
2.2380580822722598,0.001
2.3001035867434534,0.001
2.0145697271457585,0.002
2.8868165826758574,0.001
1.6875668663400298,0.001
1.8393797447537994,0.001
1.4936930051203035,0.001
2.5765311598166565,0.001
1.8577713282897252,0.001
1.456044464992195,0.001
1.9695214849226355,0.001
2.206107267600364,0.002
1.9439406924640186,0.002
2.4920128020209753,0.001
1.6103825328937735,0.001
2.1539696103118096,0.001
2.493100455985104,0.001
2.28462521454866,0.001
2.489552508561749,0.001
2.036133614756097,0.001
1.6295509187696815,0.001
2.1182563039899787,0.001
2.4003175281463704,0.001
1.3616892317515161,0.002
1.8315694699433882,0.001
1.6731730525579542,0.002
1.134754618349676,0.001
1.52442488149177,0.001
2.003799064169329,0.001
1.3137835917621363,0.001
2.031710515128836,0.001
1.8239279775933688,0.001
2.368401025268811,0.001
2.149418698717811,0.001
2.552064441885528,0.001
2.55891599954194,0.001
1.6927989421669043,0.002
2.239069610945639,0.001
2.0264906503566666,0.001
2.065606796035107,0.001
2.1040812727817935,0.001
3.0732928465184903,0.001
1.8143837449344244,0.001
2.632505131842677,0.001
1.948330217853265,0.001
1.5482835641494834,0.001
2.285802726450301,0.001
2.2634027883766654,0.002
2.6840131735140864,0.001
1.9528398708158,0.002
2.95414449043961,0.001
2.562554139029575,0.001
1.8164564434031873,0.001
2.7611787809105492,0.001
2.027699711084495,0.002
2.617314530987972,0.001
1.9971372184487581,0.001
1.4700558633889471,0.001
2.815532817131403,0.001
1.3562524116064103,0.001
1.864620456957647,0.001
2.0347722362492604,0.003
1.8067704519200747,0.002
1.9940280637171797,0.001
2.265439581860527,0.001
2.9685937569082808,0.001
3.549772146308573,0.001
3.169735610029889,0.001
3.708203664017108,0.001
2.3489578665208115,0.001
1.8840161309682986,0.001
3.53361908681405,0.001
2.0682790308551073,0.001
2.255890682648581,0.001
3.3147302376288765,0.001
2.957919126314042,0.002
3.0009845046855643,0.001
2.477173720845519,0.001
3.0605783227223933,0.002
2.3588105788348135,0.001
1.2310235554082924,0.001
1.4896898738053685,0.001
2.5843054558446754,0.001
2.3471216451793055,0.001
2.4422398684588775,0.001
2.1359259537203816,0.001
1.6296412744497353,0.001
2.0474169007572582,0.002
2.762663277567435,0.001
2.0116786172654115,0.001
1.5950787314785964,0.001
2.944348497516822,0.001
2.324158046172853,0.001
0.983258954133459,0.001
3.1925339029132536,0.001
2.6626740277700773,0.001
2.2934234216408766,0.001
2.4153764394844885,0.002
1.2969288181288345,0.001
1.6447332608589376,0.001
1.7760583933790712,0.001
3.2523097678489368,0.001
2.299249529401344,0.001
2.6470103705986436,0.001
2.350658673702572,0.001
1.7355555645545506,0.002
1.7539805020839074,0.001
2.4710030927170625,0.001
2.2080975033553982,0.001
0.7820156576456029,0.001
1.8583444376090357,0.001
2.593867350582671,0.001
3.1650678657377207,0.001
2.4321431349319798,0.001
2.705833754226455,0.001
2.584787022403886,0.001
2.090115123481169,0.002
2.6993779266148756,0.001
2.677926899562275,0.001
2.5323395077488846,0.001
2.948925269254921,0.001
2.1179982579144636,0.001
2.5729794491485203,0.001
1.814375642393643,0.001
2.809384409764857,0.001
2.1833793678194486,0.001
2.0719136720476685,0.001
2.779194892408703,0.001
2.319576996385304,0.001
1.9690137140051618,0.001
2.524479304545831,0.001
2.1758560199342987,0.001
2.4066762621084647,0.002
2.0951560474237745,0.001
2.3462333325261646,0.001
1.8622861449449286,0.001
2.2093997998156536,0.001
1.8338304386128312,0.001
1.2994441193938964,0.001
3.1860802668296473,0.001
2.3578628011885274,0.001
2.352024062749148,0.001
3.205096418413307,0.001
2.16317119605721,0.001
2.5500393379034536,0.001
1.6542956819046175,0.001
2.2247210032201594,0.001
2.199102794507523,0.001
1.2841090886172324,0.001
2.482372426028717,0.001
1.9952747473735764,0.001
1.2701121017645198,0.001
2.1454768545821183,0.003
2.6225362547866213,0.001
1.1827827583667994,0.001
3.0406427823915427,0.001
2.8503832192956784,0.001
1.5694693355700466,0.002
2.3640677930160168,0.002
2.343592413975628,0.001
2.78684512382721,0.001
1.609501316982023,0.001
2.7528024456401567,0.001
2.8462996478378355,0.001
3.7052611708149708,0.001
3.08475791901483,0.001
2.4058351584984545,0.001
2.670707079895351,0.001
4.06994190215368,0.001
2.3903079993094827,0.001
2.497941527693109,0.001
2.6704465332362006,0.001
1.6222699630599935,0.001
1.9935287246536662,0.001
1.1463946036348287,0.001
0.6387751831025402,0.004
1.228194581837564,0.001
1.852877572989986,0.001
2.0567760304198677,0.001
2.857538419966926,0.001
2.8763624082884327,0.001
1.691792072113479,0.002
2.0901700848021396,0.001
1.6430051409932735,0.001
2.0158463439713277,0.001
1.6384535374441926,0.001
1.9523323645769892,0.002
1.696420145415005,0.002
3.7610702267200304,0.001
2.1584620628876054,0.001
1.5323869186141954,0.001
3.524772934952245,0.001
2.5332867458495674,0.003
2.6585934406218037,0.001
2.0022943835317077,0.001
2.1475093348126766,0.001
2.1810288546566987,0.002
2.074633103857182,0.001
2.489892827360246,0.001
2.7230121660711357,0.001
1.8840089718805693,0.002
2.2470194058400055,0.001
1.3484077391512357,0.002
1.4214344095350009,0.001
1.5579700047093075,0.001
1.4778149355891594,0.002
1.491710733539187,0.001
1.9215913291420512,0.002
2.9295236381208403,0.001
2.0769087985036334,0.002
2.6437708220705964,0.001
2.446840897973146,0.001
2.343121859733312,0.001
2.778509295109356,0.001
2.7589503983444175,0.001
1.7981386294002053,0.001
1.58778660322194,0.001
1.6823456005338786,0.002
1.5701361415839992,0.001
2.333528919263605,0.002
2.2260751002791532,0.001
2.376207593392594,0.001
1.6883143162627892,0.001
1.9951766886125264,0.001
2.113135481875114,0.001
1.4732020217894253,0.001
2.9297891429178295,0.001
2.288605562785861,0.001
2.4293491461773593,0.001
2.1346057387104156,0.001
1.6408043212058452,0.001
1.1139679028542864,0.001
1.7212409216209683,0.001
1.927127462248163,0.001
2.9409259235711773,0.001
2.9011577657454404,0.001
1.6886784672201054,0.001
1.5916016543238887,0.003
1.4671048492214867,0.002
2.983621821082812,0.001
1.99802276646169,0.001
2.1098594983817116,0.001
2.128452351445013,0.001
2.463377407763412,0.001
2.034585061406462,0.001
2.3981045374237344,0.001
2.6095890165927402,0.001
1.2630251522758722,0.001
2.411918570162111,0.001
3.551421986880758,0.001
2.879735627373023,0.001
1.091078115921176,0.001
2.6229560771656284,0.001
1.8852961274326645,0.001
2.3125190767800916,0.001
3.0714216261176728,0.001
1.4970961419208384,0.002
2.333478091037683,0.001
2.3805810916047334,0.001
2.2940433718302025,0.001
3.024450722041476,0.001
1.765816218268887,0.002
2.544905275710913,0.001
2.5353775728174575,0.001
2.2258675646658155,0.001
2.6973445143413666,0.001
2.6585723624022863,0.001
2.5386247031536078,0.001
2.7494968387370045,0.001
2.7859828808481266,0.001
2.2582651685446837,0.001
2.132495696427044,0.001
1.8594992317689023,0.001
1.9186935956027351,0.001
1.3103071931286459,0.001
3.0176540237001754,0.001
1.7867268148513333,0.001
1.5036885550588766,0.001
2.2567796239070326,0.001
2.334802916962407,0.001
2.421265850419886,0.002
2.07403339682987,0.001
2.9895592433831824,0.001
3.2971837444410106,0.001
1.8811616818450754,0.001
2.913179665508075,0.001
1.9183825798078258,0.001
2.4794360716307344,0.001
2.5293827200582264,0.001
2.363918882374434,0.001
1.770238934518389,0.001
2.3215628403428865,0.001
2.9877754675552626,0.001
3.158939348673048,0.001
1.8236625372255253,0.001
1.9610543614175426,0.001
2.65789717569437,0.001
1.77952278810709,0.001
1.618291577837907,0.001
2.246208420017738,0.001
3.286372244008177,0.001
2.495996971354215,0.001
2.117399432028271,0.001
1.6893814615756204,0.001
2.114884999235074,0.001
1.6382088345490216,0.001
2.3470352038830167,0.001
2.6208642549472105,0.001
2.2958222108028683,0.001
2.8008258897380616,0.001
1.6167076679260455,0.001
2.1697030989784842,0.001
2.2183449308836147,0.001
2.109988141900171,0.001
2.5444656365680665,0.001
2.2479942801629407,0.001
3.0042090555281877,0.001
1.6841862678467583,0.001
2.3759822040635195,0.001
2.519391271306833,0.002
2.2517987591934294,0.001
2.180346449423431,0.001
2.625782576049425,0.001
2.170244232780722,0.001
3.2390547764567272,0.001
3.020732213365095,0.001
2.13835751765813,0.001
1.7274999822621309,0.001
1.9691364438023033,0.001
1.8918765871038388,0.001
1.7603995303904523,0.001
2.0451445480485773,0.002
2.3097231185667284,0.001
2.13865106186302,0.001
2.667240124997748,0.001
1.49098421258346,0.001
1.821743218307369,0.001
1.9756462271454651,0.001
2.2398755154775265,0.001
1.8651972243620987,0.001
2.0273053691801852,0.001
1.5643425967501794,0.001
2.5053387818440083,0.001
2.422721024076533,0.002
2.7509897051021115,0.001
1.731010536065583,0.001
2.699143217341297,0.001
2.5540208423436535,0.001
1.2176577645957356,0.001
2.5311646079814234,0.001
2.8164203618100148,0.001
2.786369505247265,0.001
2.1489580563414434,0.001
2.3084540896900387,0.001
4.208122058744225,0.001
2.44224157083171,0.001
2.95917151614901,0.001
1.8191025217577785,0.001
2.0685860855686857,0.001
2.1444356474566697,0.001
2.4115640490096326,0.001
1.8484474365283181,0.001
2.5560417181036383,0.001
1.9681510634852264,0.003
2.226204594890758,0.001
2.1377121125060277,0.002
0.6150550640354469,0.003
2.3115079932122717,0.002
3.6366538714321828,0.001
2.3661175407354857,0.001
3.5490252478034976,0.001
2.170894674000306,0.001
2.135814725601035,0.001
1.9375032149157085,0.001
1.6823047394897719,0.001
2.487052407029523,0.001
1.844358875395305,0.001
1.859561326637562,0.001
2.533771271935983,0.001
2.223666382507917,0.001
2.913774390132386,0.002
2.6892174765643353,0.001
2.5074355716716674,0.001
2.6461420317013236,0.001
1.675002900644097,0.001
2.707306475362124,0.001
2.1377250632292886,0.001
2.232276291417393,0.001
3.127427682085225,0.001
1.1428333874235324,0.001
2.5746004670387332,0.001
1.9923504628531499,0.001
1.6146729890946476,0.001
1.7120515346114307,0.001
1.9088414518075836,0.002
2.1409384099944933,0.001
2.528925965487422,0.001
2.223468273931255,0.001
2.9009979811428757,0.001
1.8400107125928695,0.002
2.2140594588227724,0.002
2.534421649835588,0.001
2.5097227302342304,0.001
2.0002600100436085,0.001
2.795421467110177,0.001
2.311748265449853,0.001
2.4193673408300516,0.001
1.7683592150605043,0.001
1.486836045223348,0.001
1.9741296701855124,0.001
1.7284651262982396,0.001
1.4997883659981692,0.002
2.5572676202065243,0.001
2.9136489434191555,0.001
2.452741929674536,0.001
2.739035477151308,0.001
2.2393299381317435,0.001
2.044056613512846,0.001
2.5613700602441125,0.001
1.4052181835331568,0.002
2.525738677743706,0.001
1.8886886873703965,0.001
2.1498146541077054,0.001
1.3567474478996195,0.001
1.8546890214436316,0.001
1.7233784909326961,0.001
2.4512414453097606,0.001
1.6998218324836234,0.001
3.0743288032846188,0.001
2.9597597058989584,0.001
3.0363059867899307,0.001
3.0116973356082806,0.001
2.6794982609595177,0.001
0.789728136973658,0.004
2.4768505757222092,0.001
2.145291592811445,0.001
2.33275604681088,0.001
2.8809260494105136,0.001
2.820112491925813,0.001
2.4423879826644197,0.001
2.571066398546744,0.002
2.8828550957217827,0.001
1.9316183961433517,0.001
3.3888382633039975,0.001
1.8673475571373466,0.001
2.862735843815267,0.002
2.301790250622852,0.001
3.56565454091707,0.001
2.1447328876369522,0.003
1.8934073301573437,0.001
1.263297554263141,0.001
1.081565453353196,0.002
1.2620728647709776,0.001
1.3570230131232401,0.001
2.011267209550761,0.001
1.9292137957112594,0.001
2.929743674377586,0.001
2.3264508352688873,0.001
1.7963027496059698,0.001
2.391046607167946,0.001
1.7475991806749862,0.001
1.2123326722423204,0.001
2.1305492128731425,0.001
1.983182640479123,0.001
2.793255731265701,0.001
2.4636577545530343,0.001
2.21938161421016,0.001
1.886833082653336,0.001
2.492864278303623,0.001
1.7955714422010451,0.002
2.570273253057607,0.001
2.8352913528193118,0.001
2.3780439389838812,0.001
1.4468519830693127,0.001
1.8235228511545352,0.001
1.8449322570759197,0.002
2.4146756042250663,0.001
2.297538057597174,0.001
1.4551784815723956,0.001
0.8037872574001684,0.002
2.04241189081382,0.001
1.3228815727097654,0.001
1.8230749467981422,0.001
2.973022298273381,0.001
1.048460169251276,0.001
2.070657340191592,0.001
2.849974682344416,0.001
2.883377788023662,0.001
2.082884396117958,0.001
1.9337772225797438,0.002
2.4904200399460317,0.001
1.210810680920426,0.002
1.9577575106698923,0.002
1.4934626809703067,0.001
1.8981897677781714,0.001
2.8833942569692104,0.001
2.9577995293740194,0.001
2.659852489337111,0.001
2.4736123877611744,0.001
1.6923782489307233,0.001
3.2228575005983315,0.001
2.1401142266043225,0.001
2.3411356068560405,0.001
1.9187170647682985,0.002
1.6448299908042716,0.001
2.05168826893701,0.001
2.184991866837843,0.001
2.3234680716636484,0.001
3.2258422782517506,0.001
2.0737235223310324,0.001
2.426212688938413,0.001
1.6771168733789106,0.001
1.5357684722244136,0.001
2.1466454572595604,0.001
1.9240663183777118,0.001
2.4068810479975653,0.001
2.099057520111106,0.002
3.2523537639263873,0.002
2.6443438645698785,0.001
2.410366928739398,0.001
2.566080988801515,0.001
2.719264239644283,0.001
2.441058589061737,0.001
1.6642758950885441,0.001
1.848198552769663,0.001
1.7922597042907282,0.001
2.879220822293282,0.001
2.1775120406335855,0.001
3.123625455239608,0.002
2.481935219256749,0.001
1.9946758614814124,0.001
1.9521122477010986,0.001
1.7770187001150675,0.002
1.2858423197222324,0.001
1.593944750305881,0.001
2.9302106316565006,0.001
2.6882747659772077,0.001
1.3633954915834399,0.002
2.203573401544223,0.001
2.0539224538416354,0.001
2.1976368887639492,0.001
3.0536724389332637,0.001
1.8094826587147286,0.001
1.4247020278055933,0.001
2.0373739654248766,0.001
2.5289948167445213,0.001
2.123071938224764,0.003
2.615979666965229,0.001
2.1603811792714147,0.001
1.8272104626347336,0.001
0.9841953212012562,0.001
2.38615092532407,0.001
3.069137413943598,0.001
2.2616739545903832,0.001
1.6262429732859232,0.001
2.2980566520987202,0.001
1.4494218330587452,0.001
2.52064579772834,0.002
2.2058707258520522,0.001
2.2257059392392025,0.002
2.594126711182685,0.001
2.1111724164357417,0.001
2.37327826297186,0.001
2.4606609163408533,0.001
2.6794830238684124,0.001
1.803834188350284,0.001
1.7250180318245976,0.001
2.0372086145609862,0.002
2.3831581366345835,0.002
1.8234619432791304,0.001
1.6586236653043789,0.001
2.7085578870683444,0.001
1.8441510625549937,0.001
2.1656423258071196,0.001
1.6406899572410973,0.001
2.9170129508037705,0.001
2.1553069744244673,0.001
2.935010883678887,0.001
2.2854067044325226,0.002
2.0307115874986357,0.001
1.9788588643750138,0.001
2.437995630426466,0.001
1.4496563378594514,0.001
2.2329192986170034,0.001
1.9537089868528976,0.001
1.976398261329655,0.001
1.8094875607726988,0.001
1.4108349238008477,0.001
2.6564886991718195,0.001
2.157089440648862,0.001
1.561195521831385,0.001
2.880110655966714,0.001
1.6207018905169834,0.001
1.3833420784019252,0.002
1.1605076837530246,0.001
1.7725422576965777,0.001
2.463683734727112,0.001
2.154853753379119,0.001
0.9484958352843721,0.001
2.620078099464997,0.001
2.6583855850226765,0.001
2.5944826326038655,0.001
2.3340088898663613,0.001
1.804209803756537,0.001
1.4740942194136728,0.001
2.2208739903311496,0.001
1.4692002468675327,0.001
2.0616994603194234,0.001
2.560538879138858,0.001
2.5127065775495074,0.001
3.266129843284178,0.001
2.9659111739154604,0.002
1.9292557711813494,0.002
2.615523566995763,0.001
2.2019920704397093,0.001
2.530489094808982,0.001
2.5094012731435833,0.002
3.1292495226556345,0.001
2.18440706432979,0.001
1.6224261504788178,0.002
2.2370293192447677,0.001
1.4613081422958025,0.002
2.157955570246249,0.001
2.0656708398906796,0.001
1.5465980543032907,0.003
1.7045257650298715,0.001
2.1917759740518408,0.002
2.1982929031963487,0.001
2.0700701418329173,0.001
3.394254410730001,0.001
2.4666777139969094,0.001
3.100064595915965,0.001
2.7910794680874558,0.001
2.0161064020335524,0.001
1.1233107034896854,0.002
2.022994558399872,0.001
2.7040578634088943,0.001
2.550576929128119,0.001
1.4868730751549029,0.001
1.7952297056681752,0.001
1.727691611262522,0.001
2.107882195663696,0.001
1.8969339109070251,0.001
2.7701557876580667,0.001
1.6821537439314231,0.001
2.3143200584812855,0.001
2.6123299589628637,0.001
2.3006616727853513,0.001
2.207359798474363,0.001
2.0124454631850344,0.002
2.2319662093230153,0.002
1.9705138227762806,0.002
2.414631495224108,0.001
2.152757994099624,0.001
2.4593426118806705,0.001
1.4687912226586282,0.001
1.6363641438151808,0.001
1.2946466927196634,0.002
2.034082815858984,0.001
1.9617697857157672,0.001
1.8363994807523862,0.001
1.3728547349402977,0.001
1.6451114476596662,0.001
1.403191317527974,0.001
1.9797950005321419,0.002
2.511923168980676,0.001
2.9135886636283383,0.001
1.7945924421487462,0.001
2.3582998040628746,0.001
2.097388086410179,0.001
2.2257276082203616,0.001
2.8662082348515674,0.001
3.4992641838994745,0.001
2.817349068829152,0.001
3.2837836968055036,0.001
2.1320075465427197,0.001
3.344999691708147,0.001
2.2093887633086466,0.001
2.36014761529545,0.001
2.099542673643899,0.001
3.154778030563796,0.001
3.0187972850780143,0.001
2.9692570808526804,0.001
2.4530963145145153,0.001
2.2976444982032365,0.001
2.1364422396840954,0.001
2.045333131622034,0.001
2.957638900379326,0.001
2.627509347413262,0.001
1.9142475545875337,0.002
2.271058703923854,0.001
3.2544076969349334,0.001
2.1645648265787756,0.002
2.298878143426607,0.001
2.9624718665841145,0.001
2.3678388767692344,0.001
3.308371676625095,0.001
1.3017246759903052,0.001
1.7649869069841537,0.001
2.643037273724998,0.001
2.224549303903065,0.001
2.5716469917639437,0.001
2.2007384484157857,0.001
1.790057025758258,0.001
1.8670577439891807,0.002
1.6714126911262024,0.002
1.853647948129907,0.001
1.9637383544318034,0.001
1.4397416972712271,0.001
1.8781286550696827,0.001
1.6845237925269605,0.001
3.0950799489288072,0.001
3.1529771724411493,0.001
2.9030901551387274,0.001
2.1398915776800975,0.002
1.3353602546891714,0.001
1.620348244042271,0.001
2.8866740650548586,0.001
1.5215478785287035,0.001
2.1974572966631856,0.001
1.9627857535084703,0.002
2.2913768850607728,0.001
2.8128684853371193,0.001
1.5851463985363334,0.001
2.0221304774630005,0.001
2.0910470823532474,0.001
2.5974456458107964,0.001
1.7210978417794904,0.001
2.4737773116428112,0.001
2.8225106586061206,0.001
1.5340707892648962,0.002
3.3520141757912945,0.001
3.072906718627646,0.001
3.2192425306903787,0.001
3.3178450849215864,0.001
2.5629147819472524,0.001
3.5825737886732876,0.001
2.5122776081919955,0.001
2.770080919603103,0.001
1.3699224926484168,0.002
2.0280620110750482,0.001
2.6353888693550367,0.001
2.5729577535932537,0.001
2.542966287774159,0.001
1.0425713065721118,0.001
2.407410918000301,0.001
1.8968337562511506,0.001
2.248446173426774,0.001
1.5354803328668445,0.002
1.4541135305583157,0.002
2.294753254526361,0.002
1.331192573639557,0.002
1.7834181898508394,0.001
2.1104373889074806,0.001
1.9176725128176415,0.001
1.6435910909914861,0.001
2.1203661253917714,0.001
2.0764337034620226,0.001
1.391339680003408,0.001
1.9192529355097525,0.001
2.4644032659711206,0.002
2.0538992485773213,0.001
1.704323140213851,0.001
2.0243392331270478,0.002
1.7699235231617159,0.002
2.0014323403739325,0.001
1.4493930428824084,0.001
1.4023727814155784,0.001
2.52935271628454,0.001
3.0404917596831047,0.001
1.7409250243106447,0.001
2.3997261799803318,0.001
2.1675267709270023,0.001
1.470910451990122,0.002
3.78334301675014,0.001
3.1608667637062284,0.001
1.936560584531763,0.002
2.471523921170477,0.002
1.4632380985945728,0.001
2.713495320738863,0.001
2.641156456217387,0.001
2.485345094279597,0.001
2.208442285492738,0.002
2.1947077683209035,0.001
2.111834002499761,0.001
2.981370276623592,0.001
2.682601255878464,0.001
2.631364989992454,0.001
3.6817957948100752,0.001
1.9203420873637795,0.002
2.7565943014134535,0.002
2.690957797646102,0.001
2.081065426541991,0.001
2.269084851208751,0.001
1.892185552015418,0.001
2.555034376056108,0.001
2.4685644149342174,0.001
2.46025356548076,0.001
2.9919850068411047,0.001
2.6590270271497616,0.001
2.474651903718566,0.001
2.143842423205476,0.001
2.825509027148125,0.001
3.2305914848039445,0.001
1.7292680992899423,0.001
2.342243657952934,0.001
3.6545382543718743,0.001
3.2296759676522115,0.001
3.770326433237435,0.001
1.7003766579870563,0.002
2.289777837191554,0.001
2.021208365789285,0.002
1.9592815333553952,0.001
1.8164446639974747,0.002
1.8403356932931778,0.001
2.189231631324077,0.001
2.8832913204172614,0.001
1.4945877954358333,0.001
1.569952534923803,0.001
2.2451404001129522,0.001
3.468613207238033,0.001
3.251694542185177,0.001
3.5275094769803554,0.001
3.106757811578383,0.001
2.2458511684543896,0.001
2.228866078313412,0.001
2.765500991995417,0.001
2.4684026228247107,0.001
2.40470622225619,0.001
1.762992105249292,0.001
1.881804540833267,0.001
2.097727320706525,0.001
1.1227209748660787,0.001
1.5444725474359855,0.001
3.003304054512519,0.001
1.2734454065790664,0.001
2.7434164434123813,0.001
2.0929299847346616,0.001
2.04561112261468,0.001
1.6251943390165402,0.001
2.6370628015196744,0.001
2.3067312908750726,0.001
1.7008549431489923,0.001
2.9088068026242637,0.003
1.279337247443939,0.001
3.802406578363159,0.001
2.3808077338858875,0.001
2.355827761458482,0.001
3.0640742285256306,0.002
2.8097204817165715,0.001
3.240064448251466,0.001
2.336417500819811,0.001
2.723111675765689,0.001
1.978638097639622,0.002
1.4073058050970177,0.001
1.9444530190741323,0.001
1.951634540084756,0.001
1.860258339600791,0.001
1.2869662782008504,0.002
1.9269307000796456,0.001
2.724720225603875,0.001
2.4372847582872654,0.001
0.8858838683366682,0.001
1.4661777498141033,0.001
2.3159168473529084,0.001
1.9897673083178422,0.001
1.5852491024143147,0.001
2.21708182348683,0.001
2.1998540436891814,0.001
1.6893197988509812,0.001
2.14332494558172,0.001
2.4289630678103187,0.001
1.4382451339096693,0.001
2.4328532918728665,0.001
2.4056363483383083,0.001
1.4043383128997577,0.001
3.099698973439784,0.001
2.0274291627165253,0.001
2.0133795793066662,0.001
3.051764622663458,0.001
1.619093274716052,0.001
2.609386617798785,0.001
1.8615543739536802,0.001
2.334964860091244,0.001
1.6211637848524258,0.002
1.453035952739219,0.001
2.4772895905622403,0.001
3.289281944451527,0.001
1.6735434048713371,0.001
2.6801370516327667,0.001
2.356245912925891,0.001
2.0293218987979866,0.001
2.8797563493044906,0.001
2.348594033503268,0.001
2.636682615673223,0.001
2.0748508067669356,0.001
3.1619811737435644,0.001
3.2340282084422936,0.001
2.517049725106329,0.001
1.9025563145336397,0.001
2.0359127064232787,0.001
2.3178519494352723,0.001
1.2438945640928005,0.001
2.4736803404778582,0.001
1.5782420761955045,0.001
1.8319273503335423,0.002
2.240736186246979,0.001
1.8896765207506676,0.001
2.650127995860351,0.001
1.2288600806629488,0.001
2.297988790823623,0.001
1.694735511329193,0.001
1.6315007075768824,0.001
1.405379317914002,0.001
2.3245522683206254,0.001
2.6961511853646347,0.002
3.0731023626588443,0.001
2.3319850556393993,0.001
3.355049164118061,0.001
1.882704970499836,0.001
1.8571833244376839,0.001
1.5332385229429475,0.001
3.2244829238489845,0.001
2.6560712790335486,0.001
1.7504350130978386,0.001
1.236279707541129,0.001
2.7617586351329284,0.001
2.1121123783947278,0.001
2.5674831492731864,0.001
1.7568866539901202,0.001
2.1009194849573705,0.001
1.839287726080433,0.001
1.550295485192257,0.002
3.482020409355644,0.001
2.0088959166975076,0.001
3.064105406792186,0.001
1.6672155565177906,0.001
2.0849382146544455,0.001
2.5410592419697924,0.001
2.7931123130992015,0.001
1.7825514217946943,0.001
2.393071912275214,0.001
3.0107656398997245,0.001
1.7362974356786611,0.003
2.822373354820745,0.001
2.2090938447044106,0.001
1.5601268726826345,0.002
2.9705202310935794,0.001
1.7847001689780129,0.001
2.792678489293506,0.001
2.8345608557501722,0.002
3.6781695911090004,0.002
2.2988904777790644,0.001
1.935847821846544,0.001
2.3048682835981773,0.001
3.487412726594826,0.001
2.38401197425343,0.003
1.9116591589667862,0.002
1.781258538980876,0.001
2.682395987369812,0.001
2.074062739864488,0.001
1.9220318485879322,0.001
1.5421238315613968,0.001
1.4120093955100668,0.003
1.423698819761911,0.001
2.4508690048322985,0.001
3.213034497747199,0.001
2.4566087657797326,0.001
3.4837472229573163,0.001
1.6941292842442608,0.001
3.0105761197595435,0.001
2.7233240821056364,0.001
1.745793014075801,0.001
2.110773061274443,0.001
2.11009007379633,0.001
2.4709209580147093,0.001
2.7983707879234,0.001
1.782108146022793,0.001
1.597491793852394,0.001
4.158095982794001,0.001
3.7526897589863415,0.001
3.01093342353726,0.001
3.709371765264295,0.001
2.219301951706239,0.001
1.897063549278977,0.001
1.7632071507823297,0.001
1.7871512479224974,0.001
1.5821262038524937,0.001
1.5740208604726929,0.001
1.9972365996032824,0.001
1.9177649855640346,0.001
1.222837772654882,0.001
2.5928683382907596,0.001
2.2237898692096016,0.001
2.4768780915075927,0.001
2.3817243713348435,0.001
2.278963158943428,0.002
0.9052373915755915,0.002
1.7283268747012706,0.001
1.5941143297121458,0.001
1.4795085412315299,0.001
2.271697203244409,0.001
2.2602467040640324,0.002
2.195070882590645,0.001
2.0727202584375206,0.001
1.6369163318033777,0.001
2.342656794394459,0.001
1.768939504839447,0.001
2.287791503448838,0.001
2.5247150047212656,0.001
1.3665225882399044,0.002
1.1459074496596044,0.002
2.6235585725178727,0.001
3.545170039641546,0.001
2.3329498469645804,0.001
2.266743431141286,0.001
2.0027802605213125,0.001
1.8987948990950265,0.002
1.9294483935168232,0.001
1.517415924233693,0.001
1.8418396234164416,0.001
1.9123330799541156,0.001
2.653136338308773,0.001
2.3585351841541087,0.001
1.9061242101547484,0.001
2.1583847041188355,0.001
2.3279426363507274,0.001
1.9453756445155541,0.001
1.9863312884502797,0.001
2.634613730730277,0.001
2.2654438928167187,0.001
2.310683568441618,0.001
1.5995021433661765,0.001
2.2034752612939745,0.001
2.5718779117634405,0.001
2.5073980725660645,0.001
0.8818801259655755,0.002
