#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-looms_pruned_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-looms_pruned_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-looms_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-looms_pruned_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-looms_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="10.0">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Ha_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Meifu_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Qi_Li" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Run_Li" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-lg-elaged-filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-looms_pruned_filtered" excludeto="1" filter="-" id="orgdata.kd-looms_pruned_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-looms_pruned_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-looms_pruned_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-looms_pruned_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-looms_pruned_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-looms_pruned_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-looms_pruned_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-looms_pruned_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-looms_pruned_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-looms_pruned_filtered" estimate="false" id="dummyfrequencies.s:kd-looms_pruned_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood.kd-looms_pruned_filtered	TreeHeight.t:tree	mutationRate.s:kd-looms_pruned_filtered	bcov_alpha.s:kd-looms_pruned_filtered	bcov_s.s:kd-looms_pruned_filtered	frequencies.s:kd-looms_pruned_filtered.1	frequencies.s:kd-looms_pruned_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
197	-1315.4627330916232	-1374.9984837376107	-1315.4627330916228	-59.53575064598786	NaN	126.68212993242315	1.0	0.0489908638568675	0.4607356682541341	0.6966852847433072	0.30331471525669307	-50.234097593240534	0.0056570300295854204	0.9863457025065865	0.0	0.9074373387475703	0.044215986165000776
198	-1315.2701222578405	-1359.1876493840634	-1315.2701222578405	-43.91752712622285	NaN	10.14002985365103	1.0	0.10239074370442923	0.26880630918332804	0.6784543320173866	0.3215456679826138	-35.14695874961816	0.22429563369323557	0.6551228598211433	0.0	0.5828422079513551	0.09817639627918567
199	-1314.534308319424	-1362.8076270740517	-1314.5343083194243	-48.273318754627425	NaN	16.946086230463457	1.0	0.02397313825566703	0.38644456112629466	0.7166099408701274	0.2833900591298729	-39.146139080325106	0.2613976341632051	0.333469853943247	0.0	0.6670335438914954	0.0726632489811733
200	-1314.4810308305402	-1367.5465101708637	-1314.4810308305405	-53.06547934032326	NaN	20.580285483889803	1.0	0.06897100471630342	0.26555965483758065	0.7275818037920433	0.2724181962079571	-44.306779626296745	0.1416572410263713	0.5569449040936797	0.0	0.504226063144614	0.050932377966364586
201	-1314.0768237346538	-1351.872273519846	-1314.0768237346533	-37.79544978519268	NaN	9.175736929734077	1.0	0.09771868488974507	0.20117678180755974	0.7320498080880107	0.2679501919119895	-29.306961056015293	0.3090915276082982	0.5074190799940913	0.0	0.5088834190491589	0.1371989630204647
202	-1314.0057177307526	-1377.372274401463	-1314.0057177307526	-63.36655667071055	NaN	33.65481917539224	1.0	0.15372058805997743	0.11003311367310815	0.7285331419326683	0.2714668580673319	-55.46041485350399	0.072043374199057	0.615315921227035	0.0	1.2291918632561902	0.024630853961165378
203	-1313.3668885291897	-1366.7690846509608	-1313.36688852919	-53.402196121770935	NaN	18.502857208898725	1.0	0.05227577733164002	0.3149616713491849	0.7244739534207504	0.27552604657925006	-44.476475329478085	0.2019867473429892	0.2891024681327809	0.0	1.030079500218335	0.049814806439397286
204	-1313.3099083445402	-1362.5543135946089	-1313.3099083445406	-49.244405250068255	NaN	22.15833338908719	1.0	0.05270368650379479	0.2264842929941715	0.7058323405980115	0.2941676594019889	-40.64081878499962	0.021388671230287315	0.9522779306691447	0.0	0.625351499133334	0.08552540607155608
205	-1313.0172767405893	-1358.8526139510277	-1313.0172767405893	-45.83533721043833	NaN	25.253214036529638	1.0	0.14191626813876343	0.15483957673757165	0.7353012212780349	0.2646987787219651	-37.600186920563324	0.10685420731550449	0.7607337704766479	0.0	0.5210361307192422	0.08282193592053101
206	-1312.403667906712	-1360.9706965422806	-1312.4036679067117	-48.5670286355689	NaN	15.575151480476071	1.0	0.046347683891440034	0.21794107501876192	0.724388536105191	0.27561146389480934	-40.000824816652226	0.15051737311391436	0.4851042354775561	0.0	0.5028514536543813	0.07850568893444519
207	-1312.1443046629824	-1360.1304894992659	-1312.1443046629827	-47.986184836283094	NaN	11.642228191773759	1.0	0.0444957343649127	0.3088936988078236	0.7305604886201819	0.2694395113798185	-39.0795519058899	0.10922832283758789	0.6884536960072153	0.0	0.5454503664479748	0.06619774600201055
208	-1312.0486991762325	-1365.4926524032778	-1312.0486991762323	-53.44395322704546	NaN	26.178358259593942	1.0	0.06830318827899236	0.14829534398658475	0.728920380030198	0.27107961996980223	-45.25048191289205	0.14626918091881236	0.49965400117325925	0.0	1.0838492057699227	0.05436929894134901
209	-1311.8000829598589	-1378.9296109326203	-1311.8000829598589	-67.1295279727615	NaN	47.207925003049844	1.0	0.04155341844082442	0.2668116121418502	0.7018093240093193	0.298190675990681	-58.3662348968756	0.04943669415637362	0.1412496714595065	0.0	0.7427137965837005	0.03511696767415521
210	-1311.0666510107085	-1363.9993779367448	-1311.0666510107085	-52.932726926036395	NaN	20.246496601144457	1.0	0.09721171284647814	0.1626411960966892	0.7161958922322101	0.28380410776779014	-44.65009738940171	0.13332579459589605	0.06529223902219962	0.0	0.6796693090954946	0.06051134472545126
211	-1310.9651934395392	-1361.5699970792698	-1310.9651934395392	-50.60480363973063	NaN	23.70659671462729	1.0	0.26021998166026905	0.10280419428432123	0.7319088028644585	0.26809119713554147	-42.76394215566277	0.11010689805536009	0.5532969638790982	0.0	0.8672281388871959	0.060244989614329926
212	-1310.371991062954	-1364.0302100492347	-1310.371991062954	-53.65821898628064	NaN	28.068720482190443	1.0	0.18374080974748644	0.08963852656291284	0.730687569512945	0.2693124304870548	-45.94886296302472	0.07012094246641096	0.8033283752130199	0.0	0.5953638786896889	0.04809840305113986
213	-1310.156120898189	-1364.3960552113015	-1310.156120898189	-54.23993431311248	NaN	25.832183727133447	1.0	0.11455386010064761	0.30668153824634425	0.7264468202976807	0.2735531797023199	-45.340350558880615	0.1673328517468993	0.1470522627666421	0.0	0.7779639541547567	0.056206821057232625
214	-1310.1467152147202	-1353.4345132852661	-1310.1467152147202	-43.28779807054588	NaN	15.798550834474039	1.0	0.1287880733808015	0.27112438035249353	0.7342461172225504	0.2657538827774498	-34.50884061336747	0.1666012116706415	0.6099473629113937	0.0	0.5142828062658307	0.10630793814457813
215	-1309.597824101108	-1359.2898780670569	-1309.5978241011078	-49.69205396594899	NaN	18.472219939046703	1.0	0.155838082235791	0.11704602692244642	0.7139555503939499	0.28604444960605035	-41.72651425616439	0.158901406462326	0.5149183284071132	0.0	0.692877146979967	0.05236210648731088
216	-1309.4544640345275	-1372.5176865956464	-1309.4544640345275	-63.06322256111881	NaN	43.046557280705734	1.0	0.10345981206984088	0.32029195253170484	0.7203936864495843	0.2796063135504161	-54.121025861275335	0.07108369823000509	0.39115957645065147	0.0	1.4782415091497114	0.03005141151723609
217	-1309.440334768198	-1361.8115828233922	-1309.4403347681978	-52.37124805519443	NaN	20.747298208190788	1.0	0.02122291447502131	0.2583399346635774	0.6981579853179766	0.3018420146820239	-43.63945536287711	0.13599524825425716	0.5134649355814234	0.0	0.7245836847740037	0.05578046807336922
218	-1309.4364129039	-1377.1196736083728	-1309.4364129039	-67.68326070447272	NaN	72.46597635358262	1.0	0.03695841396032383	0.45726304177109695	0.7217212391834722	0.27827876081652847	-58.389142312044136	0.05518067090578956	0.3892635337057613	0.0	1.0320495578997537	0.030953953707771563
219	-1308.8243756952327	-1371.2420110749722	-1308.8243756952327	-62.41763537973961	NaN	42.078295093592715	1.0	0.006672106447905707	0.7339357900993317	0.751729658853972	0.24827034114602844	-52.64634511298783	0.08091138728081225	0.43107342188387837	0.0	1.1794561680392164	0.03030893850759218
220	-1308.5467693132684	-1357.8135371797348	-1308.5467693132682	-49.26676786646656	NaN	18.670315017805848	1.0	0.006668019924206679	0.32125041689504025	0.7310259740463753	0.268974025953625	-40.321636717886996	0.1930962599995045	0.23137683289133543	0.0	0.6436876178770454	0.08765348601738918
221	-1308.4615815455886	-1355.310415798693	-1308.4615815455888	-46.848834253104044	NaN	14.781844093952136	1.0	0.07816970071319172	0.21673576375956508	0.7253809564847346	0.27461904351526567	-38.288019470689335	0.13668209655660513	0.5871423979066861	0.0	0.5503130180344975	0.07780220869032872
222	-1308.4578346739847	-1380.2476569780897	-1308.4578346739845	-71.78982230410526	NaN	68.737087465367	1.0	0.018265996861092492	0.3142599882558898	0.7462501739080781	0.253749826091922	-62.866290485807376	0.03431087204095687	0.38416228619721043	0.0	1.1220345466570478	0.022441592343495718
223	-1307.8231280099772	-1367.5949568621527	-1307.8231280099772	-59.77182885217553	NaN	41.84018503071724	1.0	0.048309896874119726	0.16307052900721952	0.7380168953623079	0.26198310463769275	-51.48665191913232	0.036411087978423115	0.802372033471567	0.0	1.0031390034462575	0.03699366560375633
224	-1307.7664456930531	-1373.2024781738367	-1307.7664456930531	-65.4360324807836	NaN	39.756694479474824	1.0	0.09531352479239368	0.35604980191467156	0.7090236282014653	0.2909763717985356	-56.38971419755927	0.05099780868498789	0.2975469501060347	0.0	0.8314659628585233	0.023642364704283943
225	-1306.9752145669402	-1352.0323562492729	-1306.9752145669402	-45.057141682332635	NaN	16.066954475415432	1.0	0.02540590973366607	0.31502458176322184	0.7348718004189758	0.26512819958102457	-36.13122486503755	0.11038321828900881	0.8198869734713639	0.0	0.5382237148656586	0.07837805282482363
226	-1306.86747104405	-1362.3003249230699	-1306.8674710440498	-55.43285387901996	NaN	38.80887168375006	1.0	0.181619981611771	0.20931878201775017	0.7094933865657337	0.29050661343426654	-46.90586033657423	0.1361762973009679	0.3064161020893245	0.0	0.780376141158797	0.07041453973714897
227	-1305.8892014633527	-1359.1974754678683	-1305.8892014633527	-53.308274004515674	NaN	39.83274070435415	1.0	0.0501030443107807	0.2080926190755442	0.7411305067593627	0.2588694932406376	-44.78698442157917	0.09867004437277341	0.8120294809806395	0.0	0.7234480346731544	0.06334638610800711
228	-1305.580382526653	-1364.507029792513	-1305.5803825266532	-58.92664726585997	NaN	28.442783739463724	1.0	0.021100799275664744	0.4386903017837885	0.6937824257420878	0.3062175742579126	-49.67377799987962	0.11142874295366592	0.33079544992298	0.0	0.6852376954156334	0.03572188190408899
229	-1305.5401083479296	-1356.6839291859733	-1305.5401083479296	-51.143820838043744	NaN	16.05385522345174	1.0	0.08990686819575502	0.27744896515357975	0.700802899895663	0.2991971001043373	-42.34232456530706	0.10023559624160433	0.5280907144940439	0.0	0.5150576042740216	0.0514986968373682
230	-1305.4679266683115	-1366.476020290504	-1305.4679266683115	-61.00809362219252	NaN	32.507143931556094	1.0	0.011119894931239471	0.262216283753741	0.7273086180825298	0.2726913819174703	-52.261764584127704	0.10127485640962974	0.09999905909336149	0.0	0.8737021659378215	0.03513687161468407
231	-1305.4039789565477	-1369.3415890278811	-1305.4039789565477	-63.93761007133353	NaN	58.24726833206854	1.0	0.14454023255852308	0.12628357510251512	0.7376653571911016	0.2623346428088987	-55.89898201867763	0.03001246446113259	0.795760521976096	0.0	1.1353833708709686	0.024753486115110048
232	-1305.1666343032832	-1361.8006557290414	-1305.166634303283	-56.63402142575852	NaN	40.308266704829	1.0	0.14496678023926327	0.23610006522156762	0.711610508495071	0.28838949150492976	-47.98997226526572	0.06707200229560359	0.7727587386719807	0.0	0.733492150103281	0.04195660097581151
233	-1304.6068930614624	-1367.6046567161566	-1304.606893061462	-62.99776365469456	NaN	46.126308648668214	1.0	0.06060567788327891	0.3078220382112264	0.73064579576981	0.26935420423018974	-54.09453950415285	0.08897000002938565	0.1311492313116289	0.0	0.5954327441526388	0.03365521567623015
234	-1304.58512005823	-1370.704642312772	-1304.58512005823	-66.1195222545421	NaN	45.97076221825357	1.0	0.018403629997331816	0.26110946069749325	0.7333107747047829	0.266689225295217	-57.37732236522527	0.0937331410706559	0.04652383771453082	0.0	1.1154254021727326	0.030046427399323374
235	-1304.3366054463438	-1368.1977696076576	-1304.3366054463436	-63.86116416131407	NaN	104.91118955811966	1.0	0.029237276374667213	0.1431482946046302	0.7285352341743978	0.27146476582560236	-55.701766049981536	0.004497385389082549	0.989902608828929	0.0	0.9056498223520038	0.042510539523469316
236	-1304.189448078279	-1365.8858144080903	-1304.1894480782787	-61.69636632981159	NaN	36.36653746789812	1.0	0.04004057882434866	0.2856514786674931	0.7089850350586869	0.29101496494131324	-52.86637112371919	0.08880581335635718	0.4622034062161408	0.0	0.951619664487481	0.032936778193707654
237	-1303.9540936309102	-1361.9643415506291	-1303.95409363091	-58.01024791971908	NaN	42.42590381273858	1.0	0.03285118342174864	0.43555066774873236	0.7253716100469775	0.2746283899530223	-48.7645160565828	0.08406256552974749	0.7453816052247756	0.0	0.7896450940684048	0.044775459576281096
238	-1303.6418722949186	-1360.4025468546777	-1303.6418722949188	-56.76067455975894	NaN	31.624813946071097	1.0	0.052270085199317834	0.22128813548586676	0.7245534531799105	0.27544654682008946	-48.179657175387426	0.06611715015721722	0.8245350311131454	0.0	0.720573650537105	0.04350480068051322
239	-1303.4330977354566	-1358.20909106489	-1303.4330977354564	-54.775993329433476	NaN	28.15566424904304	1.0	0.14415804281795325	0.24087259909047684	0.7328694757759665	0.26713052422403316	-46.11245509860079	0.0476860203458523	0.7641822656369767	0.0	0.5223392451116773	0.04944647657236532
240	-1303.287679604217	-1360.1224855189118	-1303.287679604217	-56.83480591469496	NaN	37.751889264630805	1.0	0.16705970635683048	0.27823628804128947	0.7141333028710334	0.2858666971289664	-48.03053889205873	0.056560672547426416	0.8328471013761607	0.0	0.6249523097607934	0.044229638100528684
241	-1303.1424520418939	-1349.575341607136	-1303.142452041894	-46.4328895652417	NaN	18.0037030285483	1.0	0.1326809465726893	0.15692307830164737	0.7121846884661576	0.2878153115338423	-38.18483308650735	0.12739041064612863	0.8029686374516704	0.0	0.6025260584119785	0.0764206068820919
242	-1302.7769197141154	-1357.2491782279342	-1302.7769197141151	-54.47225851381908	NaN	29.909751691904095	1.0	0.07349838883294897	0.16017369044264465	0.7192534185581727	0.28074658144182685	-46.20439907300883	0.15995605308205962	0.26651363378533954	0.0	0.7330915107784044	0.06421958997470628
243	-1302.681458386535	-1354.4023476798002	-1302.6814583865348	-51.72088929326531	NaN	24.532713141990207	1.0	0.09522311703020966	0.23341061111975064	0.7175392795248667	0.2824607204751332	-43.08799278954861	0.15969299237582701	0.5594650180670532	0.0	0.743888139044671	0.06246696044409236
244	-1302.612087098523	-1353.262248511435	-1302.612087098523	-50.65016141291195	NaN	22.005522733348123	1.0	0.07247365061986766	0.19453194822366604	0.7190436671786117	0.28095633282138827	-42.19424541103953	0.14283046149980796	0.6155684426363525	0.0	0.6368531313308985	0.06366571947190894
245	-1302.6022817632866	-1365.9345991822802	-1302.6022817632866	-63.33231741899367	NaN	58.54597219961129	1.0	0.11459740598651845	0.2260317998477907	0.7261572715684627	0.2738427284315374	-54.73067610752655	0.048353475203330776	0.764051177583005	0.0	1.2353578522359996	0.031133475538033525
246	-1302.545574024583	-1366.0963260007513	-1302.5455740245825	-63.55075197616891	NaN	52.26524321831253	1.0	0.07134215185428606	0.23618130051980432	0.6970663873235966	0.30293361267640334	-54.906367880462895	0.06970865150449751	0.659046135696689	0.0	1.0845765647712753	0.03249659158798072
247	-1302.4917247761064	-1356.0681140792142	-1302.4917247761066	-53.57638930310764	NaN	34.040093896240144	1.0	0.26718684584995755	0.0843035669755673	0.7397662274974939	0.2602337725025064	-45.92585975861897	0.10145316839137615	0.681499637695815	0.0	0.5552638217882162	0.050166242167950695
248	-1302.2358362004727	-1357.0233966263297	-1302.2358362004725	-54.78756042585715	NaN	45.251412277593815	1.0	0.1465380790820682	0.08124436124540217	0.7508714997958187	0.24912850020418137	-47.17245142227436	0.04918736653302537	0.8046731175221713	0.0	0.679883115511899	0.05291103886590853
249	-1301.645591136288	-1355.3903981856686	-1301.645591136288	-53.744807049380526	NaN	20.467427826427564	1.0	0.17618814227525278	0.1634389800777375	0.7195891726770877	0.28041082732291217	-45.457449207086164	0.26911587504337475	0.46902311927734297	0.0	0.6413196978610465	0.05055353931586404
250	-1301.436091980836	-1356.069925770545	-1301.436091980836	-54.63383378970914	NaN	34.040835274090846	1.0	0.11628555969914851	0.22608904783784983	0.7225299363759513	0.27747006362404897	-46.031946173557685	0.027462403332717343	0.9076686681634055	0.0	0.5350127568981335	0.05173795006040324
251	-1301.3261022897939	-1354.3076698105144	-1301.3261022897939	-52.98156752072059	NaN	27.243879207564678	1.0	0.18542060481949071	0.13304975405237784	0.7267006453808551	0.2732993546191451	-44.89267933422246	0.19258301352188945	0.2725519148019941	0.0	0.5279453978795914	0.05497071922555725
252	-1301.307686428045	-1364.5481275382785	-1301.307686428045	-63.240441110233654	NaN	55.27862365465169	1.0	0.22232859736924007	0.12125252574652194	0.7073927204224566	0.2926072795775434	-55.24093804553367	0.0893329028820084	0.3489298492175861	0.0	0.7995872599799441	0.03498752019650506
253	-1301.231020809495	-1350.486600532393	-1301.2310208094948	-49.25557972289821	NaN	21.025585482385747	1.0	0.17722836753336096	0.1906318007465928	0.7321694738624984	0.2678305261375018	-40.81929369153866	0.079491445717959	0.7741657921198888	0.0	0.5505773177420643	0.06060378332330279
254	-1301.17951288359	-1359.3348562501253	-1301.1795128835902	-58.15534336653503	NaN	40.54289877964688	1.0	0.18073842618524513	0.19033243219322776	0.7048716191408704	0.2951283808591299	-49.720580326546944	0.05351089739681453	0.6932592022578011	0.0	0.6164022332013204	0.040965232605779875
255	-1301.1339690523641	-1363.1437955596382	-1301.1339690523641	-62.00982650727398	NaN	45.868622840035	1.0	0.220103723301924	0.1805159187344528	0.7172441463215854	0.2827558536784148	-53.626350677747084	0.06138738711054557	0.6005859799218131	0.0	1.15328075377235	0.028450344508607082
256	-1300.9368097086115	-1352.788793836696	-1300.9368097086115	-51.85198412808439	NaN	26.324659516314984	1.0	0.11317513912621512	0.19320947303122005	0.7210750554100864	0.27892494458991385	-43.402680755943116	0.15331903711777514	0.49117475446631015	0.0	0.5369745159061736	0.060692751144471396
257	-1300.7525263190007	-1353.6730958934968	-1300.752526319001	-52.92056957449589	NaN	38.88333893083311	1.0	0.1530099429765579	0.20251905122611025	0.7372001228695988	0.26279987713040154	-44.42562918558498	0.01603078363900862	0.9538938788486352	0.0	0.547295029815352	0.058304189449345185
258	-1300.7522274000967	-1358.068074527968	-1300.7522274000967	-57.3158471278714	NaN	66.85613006063974	1.0	0.08600893515288317	0.20061410511812858	0.7406182697975352	0.25938173020246524	-48.830075469391595	0.022216637889781676	0.9468289847015324	0.0	0.7881006430726103	0.04494496496561095
259	-1300.5266897966808	-1356.0240534263216	-1300.5266897966812	-55.49736362964041	NaN	27.999452050918347	1.0	0.050276748491283454	0.3459460296950751	0.7187716637011962	0.2812283362988042	-46.479404166637124	0.14874353335918256	0.45519032418230554	0.0	0.540828774478257	0.051600896273503866
260	-1300.472004428914	-1353.0702047984296	-1300.472004428914	-52.5982003695156	NaN	30.237983943328313	1.0	0.2034052099491129	0.1294786710998177	0.7061090680103302	0.2938909319896701	-44.53551592539439	0.11751272734337616	0.7964510540943777	0.0	0.5355745624971462	0.059666128645939426
261	-1300.3116898698847	-1355.1795008288484	-1300.3116898698847	-54.86781095896376	NaN	33.06745293594513	1.0	0.1250878009275706	0.3066811449156278	0.7253152226875061	0.2746847773124939	-45.968228462476816	0.10796060097388664	0.6128270528409939	0.0	0.6568792184992915	0.050708757181227485
262	-1300.1441185371343	-1354.8515293539167	-1300.1441185371343	-54.707410816782364	NaN	36.65660334639489	1.0	0.18775500299755443	0.1509307159605807	0.7170643561895921	0.28293564381040814	-46.49694167355683	0.07718066379855908	0.7133636306171185	0.0	0.5800530009641847	0.04696390050371757
263	-1300.079424590355	-1373.3741836193099	-1300.079424590355	-73.29475902895474	NaN	124.66357789117231	1.0	0.0866069271748007	0.16534922106977687	0.7336041071975493	0.26639589280245085	-64.99617114500816	0.04824343298247613	0.8164118818326049	0.0	1.070786962900911	0.027876058153514908
264	-1300.0251929728165	-1350.7361730211376	-1300.0251929728167	-50.710980048320735	NaN	32.345078650435994	1.0	0.07433984153145956	0.18931571696742963	0.7245548171572337	0.2754451828427665	-42.281406979512305	0.04161616410838195	0.8740929701099118	0.0	0.5681002129861952	0.06750894629488896
265	-1299.9902803321102	-1353.7464858507487	-1299.9902803321097	-53.75620551863898	NaN	41.00604413513228	1.0	0.11114142992803154	0.23331907861396786	0.7248684169415209	0.2751315830584794	-45.12369078591507	0.07596784507196759	0.7125509199393346	0.0	0.5882897813963979	0.06258620259049998
266	-1299.7917159663816	-1354.0960652239291	-1299.7917159663814	-54.30434925754773	NaN	31.060280245638243	1.0	0.1067457117691042	0.15757129362157987	0.7155693085048773	0.28443069149512346	-46.05231179546133	0.05996043206169774	0.7045430861900374	0.0	0.5377760531242473	0.05389289591718625
267	-1299.6163531692714	-1363.979749923438	-1299.6163531692714	-64.36339675416652	NaN	87.26681621119876	1.0	0.08451188170351556	0.1715255950884247	0.7336443211457022	0.2663556788542981	-56.029352101937015	0.025153878871799523	0.8546132517846743	0.0	0.8729435650814565	0.03126987857919447
268	-1299.6064788285087	-1367.7264102863687	-1299.606478828509	-68.11993145785974	NaN	180.55810976816264	1.0	0.10588999338375957	0.22608922978387327	0.7230108069271955	0.27698919307280495	-59.51804305899786	0.002666823408713382	0.9852231608594986	0.0	0.9688648163257483	0.026923997742844756
269	-1299.5363022378929	-1361.2217054714454	-1299.5363022378929	-61.68540323355251	NaN	116.64365195995663	1.0	0.09722053691060566	0.20673065499260643	0.7221136353073728	0.2778863646926284	-53.170488024141406	0.011496280293284271	0.9146321140593036	0.0	0.7297645851876382	0.04922743499849134
270	-1299.4798633946418	-1351.6512373862029	-1299.4798633946416	-52.17137399156135	NaN	36.20874776795466	1.0	0.14873246066053278	0.19177714665027537	0.7149054479042419	0.2850945520957583	-43.72928275404392	0.03167950279189505	0.9153384518360549	0.0	0.5286322862037167	0.0530166877278469
271	-1299.4370409584662	-1351.9659386278172	-1299.437040958466	-52.52889766935122	NaN	36.205237226397024	1.0	0.10305982739365346	0.16451617687274225	0.7258703902261143	0.27412960977388584	-44.23519137224219	0.07177150091344883	0.792001152016143	0.0	0.5014669882897849	0.059850891001613386
272	-1299.3821100246137	-1357.3458080540238	-1299.382110024614	-57.96369802940995	NaN	47.52595713563659	1.0	0.10573892011151537	0.1697666515659484	0.7239764769807272	0.27602352301927274	-49.63962153114384	0.04434622092248352	0.8466406135318751	0.0	0.6610242167162781	0.04138383030980258
273	-1299.2974774105999	-1357.4194714631415	-1299.2974774105996	-58.121994052541844	NaN	60.04930331129723	1.0	0.05823111549049369	0.20913893006268627	0.7299078880656943	0.2700921119343056	-49.59583511003141	0.013873887249990993	0.9502400299381983	0.0	0.5565918060836381	0.0456384879681863
274	-1299.2219879346899	-1362.1594458603	-1299.2219879346899	-62.93745792561013	NaN	52.56888532781419	1.0	0.08184332043368707	0.22531633143845503	0.7262219450823167	0.27377805491768337	-54.33890000710036	0.08490272443449078	0.6041286433064332	0.0	0.9362494034940951	0.034538232212837895
275	-1299.113228082785	-1360.3731689434792	-1299.1132280827856	-61.259940860693625	NaN	61.73076298433653	1.0	0.126316186015887	0.18156491998277544	0.7278809923391252	0.27211900766087493	-52.87085553721903	0.04134254302788441	0.883533180051378	0.0	0.9934633321788127	0.03651752844005324
276	-1299.0719548204136	-1351.9988175132066	-1299.0719548204136	-52.926862692793165	NaN	34.529233083291636	1.0	0.1408406443794176	0.20393672273295393	0.7189896138825134	0.28101038611748663	-44.42515352597561	0.08971584696018582	0.6914496542956832	0.0	0.5341807918328811	0.05853920269275451
