#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.kd-lngs_pruned_filtered" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="bcov_alpha_prior.s:kd-lngs_pruned_filtered" name="distribution">
#            <parameter id="bcov_alpha.s:kd-lngs_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:kd-lngs_pruned_filtered" name="distribution">
#            <parameter id="bcov_s.s:kd-lngs_pruned_filtered" lower="1.0E-4" name="x" spec="beast.core.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Li.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Li" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="HlaiBaisha" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiQiandui" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiXifang" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="HlaiZhongsha" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.26" lower="0.5" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.kd-lngs_pruned_filtered" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@kd-lngs_pruned_filtered" excludeto="1" filter="-" id="orgdata.kd-lngs_pruned_filtered" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:kd-lngs_pruned_filtered" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:kd-lngs_pruned_filtered" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:kd-lngs_pruned_filtered" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:kd-lngs_pruned_filtered" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:kd-lngs_pruned_filtered" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:kd-lngs_pruned_filtered">
#                    <parameter dimension="2" id="frequencies.s:kd-lngs_pruned_filtered" lower="0.0" name="vfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:kd-lngs_pruned_filtered" lower="0.0" name="hfrequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@kd-lngs_pruned_filtered" estimate="false" id="dummyfrequencies.s:kd-lngs_pruned_filtered" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.kd-lngs_pruned_filtered	TreeHeight.t:tree	mutationRate.s:kd-lngs_pruned_filtered	bcov_alpha.s:kd-lngs_pruned_filtered	bcov_s.s:kd-lngs_pruned_filtered	frequencies.s:kd-lngs_pruned_filtered.1	frequencies.s:kd-lngs_pruned_filtered.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(Li))	mrca.age(Li)	clockRate.c:clock
71770000	-1719.9870252123021	-1669.8004635585617	-50.18656165374039	-1669.8004635585617	13.074576788604269	1.0	0.05199275141284872	0.635780376438199	0.6487637391729915	0.3512362608270198	-40.56147687199022	0.037297714845559805	0.9160867516174002	0.0	1.312311394310804	0.03728121575948573
71780000	-1703.3659223535406	-1669.569164174645	-33.796758178895516	-1669.569164174645	5.248781555941523	1.0	0.06860116346835571	0.5291404390797655	0.6691466149187152	0.3308533850812961	-24.35675673225668	0.3875462624575687	0.5045002398402032	0.0	0.6394715530813809	0.09876379935018614
71790000	-1703.8295026234525	-1664.88769216804	-38.94181045541248	-1664.88769216804	8.832208298886437	1.0	0.0020079931897085033	0.6965851216862453	0.6430562269995953	0.3569437730004104	-29.223875224326044	0.2824929498925126	0.6323706462749237	0.0	1.0923476558562293	0.07984323899622454
71800000	-1699.7693517644648	-1663.5023569097273	-36.26699485473742	-1663.5023569097273	5.752392662819796	1.0	0.003485655199314033	0.6469686237466324	0.6406895101422205	0.35931048985778513	-26.6242188642864	0.5226829528555067	0.11039207157791225	0.0	0.7547049436403831	0.08680212035985148
71810000	-1701.945769269395	-1667.1948760430073	-34.75089322638759	-1667.1948760430073	7.391080565684298	1.0	0.021518740469918727	0.36950045868199644	0.6816338287761218	0.3183661712238893	-25.668002578210086	0.22506348346950952	0.8328910724435582	0.0	0.5292755159675242	0.11095138605279355
71820000	-1702.4421972496325	-1667.3893317937068	-35.05286545592574	-1667.3893317937068	7.5013441670946515	1.0	0.015136397924073876	0.5205847842984962	0.643802749866995	0.3561972501330162	-25.629205631197333	0.2788206384048029	0.5802058111460754	0.0	0.8344660537713108	0.10780125458206201
71830000	-1725.8548889354563	-1673.2172600051656	-52.63762893029065	-1673.2172600051656	19.672546762814722	1.0	0.06279772288133674	0.41408464168450826	0.6329691222734892	0.36703087772650556	-43.44205736510189	0.134556153839361	0.6207751586072017	0.0	1.3874585776800177	0.03927219396071001
71840000	-1707.5328185123535	-1666.0777457845727	-41.45507272778071	-1666.0777457845727	10.260648915187515	1.0	0.05252407168860921	0.3732243181086309	0.6436724620496572	0.35632753795033767	-32.36228342980188	0.4210621553283702	0.14316181729187388	0.0	0.7881408343525735	0.06546042734008889
71850000	-1709.982381601093	-1666.8389617169826	-43.14341988411039	-1666.8389617169826	9.762549818814243	1.0	0.004586399768125274	0.5123249656516212	0.6588162634612575	0.34118373653873735	-33.73578000176489	0.3302444042056986	0.1337022925097288	0.0	0.7210414283199784	0.06271897130473038
71860000	-1702.7246303429738	-1665.1585718547026	-37.56605848827127	-1665.1585718547026	8.70883038323584	1.0	0.017342417830914118	0.43867772147878004	0.6711596259854544	0.3288403740145472	-28.313217723825723	0.479065904973867	0.04576080035412873	0.0	0.6370603049947355	0.09239497711294582
71870000	-1695.2206907405366	-1660.6351482940424	-34.58554244649424	-1660.6351482940424	6.873411025802415	1.0	0.04065807758350478	0.31083055082383027	0.6536761656916236	0.34632383430837804	-25.672777656276548	0.5057503280688248	0.38617184124494813	0.0	0.50157713222482	0.11734241871403835
71880000	-1704.709399754183	-1675.975192507403	-28.73420724677997	-1675.975192507403	4.13758557717887	1.0	0.04339786841630474	0.389917447421878	0.6551624513057441	0.3448375486942574	-19.598180991118763	0.9422210797738977	0.0323355805355976	0.0	0.567114021663361	0.1543110171888422
71890000	-1706.3800636491164	-1662.1010924260272	-44.27897122308927	-1662.1010924260272	10.84066489417986	1.0	0.027847181850689635	0.4488796802963196	0.6551624513057441	0.3448375486942574	-35.003269900152766	0.338723556957624	0.2652998751756167	0.0	1.2834843507241351	0.060000810272063804
71900000	-1707.9985060843826	-1664.499219361638	-43.4992867227446	-1664.499219361638	12.351891102888253	1.0	0.030586251452984697	0.362526916155279	0.6438329596874176	0.35616704031258833	-34.43519402462752	0.1013908061904522	0.7889582494017121	0.0	0.9993547371949949	0.06647065795575884
71910000	-1695.9091930962204	-1664.4551587644262	-31.454034331794233	-1664.4551587644262	5.076919152989573	1.0	0.007184214705534917	0.48403902619794975	0.6737656395533689	0.32623436044664234	-22.10317695022283	0.6211447766719179	0.3268890045316268	0.0	0.5364160207688529	0.12633306677874728
71920000	-1699.306896371484	-1663.4509775678134	-35.855918803670725	-1663.4509775678134	6.848194347557818	1.0	0.0027489367892217643	0.3234121251982717	0.6572953571903238	0.3427046428096874	-26.904200304143615	0.351513538945057	0.808643484658117	0.0	0.6433949706254384	0.11357589687748926
71930000	-1703.0503898268219	-1663.399255854361	-39.65113397246092	-1663.399255854361	11.407875360255844	1.0	0.002017853797940116	0.3098910480529243	0.6624573101302097	0.33754268986979624	-30.741338909085965	0.23392026613293332	0.6878004657808444	0.0	0.7157533087501028	0.08959534622917122
71940000	-1711.4193693161574	-1673.7317015350575	-37.687667781099925	-1673.7317015350575	9.371541218875558	1.0	5.438747051798239E-4	0.3098910480529243	0.6690393124045183	0.3309606875954876	-28.77787271772497	0.3579762203530194	0.48761780090940343	0.0	0.6499361431233944	0.09493027705872646
71950000	-1706.524146161196	-1661.3377387454213	-45.186407415774745	-1661.3377387454213	14.821383968498392	1.0	8.428750391052904E-4	0.2818189001878433	0.6762518600359817	0.32374813996402413	-36.36962787271643	0.1426150660418363	0.8208692783276207	0.0	0.7598610643964272	0.058932296126362485
71960000	-1701.9215793719868	-1665.2472092292135	-36.674370142773405	-1665.2472092292135	10.186110585787823	1.0	0.08208470329651137	0.16598508313949856	0.6632181696205462	0.3367818303794595	-28.37207238728118	0.2219316615301581	0.794035301831453	0.0	0.6493897840044004	0.09340759668673511
71970000	-1705.562613772984	-1669.080275989045	-36.482337783938874	-1669.080275989045	6.09805864337705	1.0	0.0025376540766153077	0.4168261923203268	0.6923797218205717	0.3076202781794299	-27.28022308162828	0.6191001272684179	0.05077124177058689	0.0	0.5267067407943806	0.10024604706934752
71980000	-1703.5538590228334	-1668.0889807342332	-35.46487828860016	-1668.0889807342332	7.183508241683487	1.0	0.016218484126669	0.3313695653439281	0.6733615249745101	0.3266384750254916	-26.489272561468354	0.3335152356088777	0.510211438407175	0.0	0.5813617085637194	0.09803965165326418
71990000	-1704.048590698367	-1668.193680219058	-35.85491047930896	-1668.193680219058	5.962110314775946	1.0	0.029698316298061304	0.45317194601180205	0.6201395570981258	0.37986044290186916	-26.569739021085063	0.8419107120526776	0.1686849220186307	0.0	0.5836078957034541	0.08597842667785945
72000000	-1701.6424216354524	-1667.2695873802288	-34.3728342552235	-1667.2695873802288	5.30398023468601	1.0	0.07730285544236047	0.7424357870493414	0.6499069705928754	0.35009302940711967	-24.589754891261823	0.4070470737520798	0.31975839513496657	0.0	0.6699670977956419	0.09498640501695388
72010000	-1711.4475044846215	-1667.1107246863896	-44.336779798231895	-1667.1107246863896	11.84448804815667	1.0	0.03587773252925746	0.4836050926451726	0.6232562733073519	0.37674372669264317	-34.986817852403554	0.27257864856235203	0.6375045583782061	0.0	1.088069293892626	0.05899419607383302
72020000	-1706.5758732171953	-1672.3290894906731	-34.24678372652223	-1672.3290894906731	5.517607088029045	1.0	0.0036821326851404	0.49031597966932317	0.6757074881670007	0.32429251183301017	-24.883058371149772	0.6490785704285954	0.39286984455617885	0.0	0.618828807496279	0.11046870832775052
72030000	-1704.142775132459	-1664.8940375938434	-39.24873753861553	-1664.8940375938434	7.074794828410485	1.0	0.0036821326851404	0.3815251367750566	0.6757074881670007	0.32429251183301017	-30.134220904308574	0.6901186593106697	0.0955110285326057	0.0	0.9081537896620191	0.08298752133043086
72040000	-1703.3399744625406	-1670.9924322807879	-32.34754218175278	-1670.9924322807879	5.117653905211639	1.0	0.01062610880649674	0.6437940915855558	0.6498074174735363	0.3501925825264651	-22.7097565585986	0.3711944568857713	0.631733925557663	0.0	0.503696438510249	0.11401142298727511
72050000	-1697.6933741127298	-1661.0736529583935	-36.61972115433627	-1661.0736529583935	6.64684062733953	1.0	0.03396482407181348	0.38970502611261804	0.6517886728898215	0.34821132711018005	-27.48423382790619	0.6729827872878478	0.2060689893097512	0.0	0.7070536409675136	0.09640899696882031
72060000	-1706.3597646368512	-1659.0981973474525	-47.26156728939868	-1659.0981973474525	13.028435458280354	1.0	0.010476255218188544	0.39593686104127895	0.6682954196767078	0.331704580323287	-38.11038536475304	0.2009294325124225	0.18557926379977396	0.0	0.979970621325698	0.05069346746484018
72070000	-1710.4642119069968	-1666.5800912261998	-43.88412068079704	-1666.5800912261998	12.83637906432682	1.0	0.002436360538146575	0.3748810977078259	0.6567116465114168	0.34328835348857806	-34.786957893608296	0.18203450365996257	0.5269807660551856	0.0	0.9662344963728151	0.06815384620517179
72080000	-1716.1865904833885	-1670.6903506331294	-45.49623985025914	-1670.6903506331294	12.172874782651897	1.0	3.9576700817228397E-4	0.3748810977078259	0.613174584940307	0.38682541505968787	-36.39907706307039	0.07393153396585579	0.7830630070355948	0.0	0.9248800680507488	0.07294969640215798
72090000	-1711.773134601765	-1663.7102294186036	-48.062905183161256	-1663.7102294186036	12.82841344893302	1.0	0.0010769932331613392	0.32267801798888507	0.6570208753026294	0.3429791246973655	-39.1134189328899	0.416695660232804	0.018061711654572758	0.0	0.9679389441019516	0.056870288337343526
72100000	-1703.5856601337152	-1664.798220473425	-38.78743966029012	-1664.798220473425	7.967535422604929	1.0	0.0038407485964672052	0.4898901073702729	0.6541611108399438	0.34583888916005123	-29.42458238938718	0.3489691869072523	0.4409987994975991	0.0	0.7468597641184799	0.07750106242157265
72110000	-1698.182100263485	-1665.3031707628022	-32.87892950068276	-1665.3031707628022	5.563898830154847	1.0	0.004757687362209053	0.4517568608165826	0.6814763925473524	0.3185236074526427	-23.596870684223536	0.23563039026563937	0.765179544892344	0.0	0.5086161619494168	0.12432178002062148
72120000	-1703.972729017494	-1664.2344154410105	-39.73831357648356	-1664.2344154410105	12.328624843273454	1.0	0.017441301267664168	0.4525482243510501	0.6286635507997388	0.37133644920027187	-30.454512920315604	0.12728378901636797	0.759344736268375	0.0	0.7209793287880703	0.08474395468439949
72130000	-1697.4100890078364	-1664.6602090119793	-32.749879995857036	-1664.6602090119793	5.759493140150507	1.0	0.011182169255958151	0.4525482243510501	0.6286635507997388	0.37133644920027187	-23.46607933968908	0.5043813453015378	0.6632493222834136	0.0	0.6211359406908077	0.12198852899446393
72140000	-1695.3437060590215	-1661.825666689963	-33.518039369058364	-1661.825666689963	7.679075664261828	1.0	0.00591144243407265	0.33473967872206906	0.6654237361458939	0.3345762638541073	-24.53248368779917	0.211824633419068	0.7819507516179509	0.0	0.5232209760838883	0.11250346586902192
72150000	-1701.3214619073924	-1662.8539080445319	-38.4675538628606	-1662.8539080445319	9.007712325606036	1.0	0.003026657746475244	0.29363482997040896	0.6449938590828588	0.3550061409171423	-29.610574085839005	0.1889341907942815	0.7478652411736388	0.0	0.7126538496292445	0.09637621223940956
72160000	-1693.896505321512	-1662.0321507777371	-31.864354543774855	-1662.0321507777371	5.257530878995945	1.0	0.0092258935317938	0.3474874578337471	0.6657348759159083	0.33426512408409265	-22.84201743514164	0.6620201715876068	0.6136018398438297	0.0	0.5168047265864215	0.14449835904854486
72170000	-1713.2987370253365	-1665.7737636629472	-47.52497336238929	-1665.7737636629472	13.86592158830937	1.0	0.03969565924123921	0.24540315593541684	0.6578295487091286	0.3421704512908773	-38.8432795542069	0.36620225226918385	0.18410810764895333	0.0	1.2860583102708425	0.05610612258882382
72180000	-1710.558955860866	-1663.2840850838174	-47.274870777048655	-1663.2840850838174	14.19966585192221	1.0	0.03870272445802225	0.46471797087638994	0.6610816895093079	0.33891831049069787	-37.964643588338554	0.19133520813458937	0.48783441376200903	0.0	1.120522698870704	0.05368666534445582
72190000	-1698.8826786367242	-1669.7575776427013	-29.125100994022812	-1669.7575776427013	6.8244556080977254	1.0	0.01634518039619557	0.21903360398151042	0.6515497667766782	0.34845023322332763	-20.554037511134986	0.37923125112932216	0.6325236280909683	0.0	0.6372470732519583	0.1871046223413723
72200000	-1711.4408142903746	-1664.702426818341	-46.73838747203349	-1664.702426818341	14.94441488184115	1.0	0.007996515724552148	0.3109371199717471	0.6784740589898751	0.3215259410101259	-37.82528637049256	0.2531356180738019	0.20779751408923366	0.0	1.123758477143869	0.060065154312305656
72210000	-1710.250437913388	-1671.238900047466	-39.01153786592194	-1671.238900047466	9.623819607442513	1.0	0.039167462356211824	0.550369734349209	0.654251133183262	0.34574886681673905	-29.532043891025783	0.37691582630130227	0.15857377297405686	0.0	0.596728357604125	0.08805334022600245
72220000	-1715.1545644060404	-1664.6206856822512	-50.533878723789215	-1664.6206856822512	15.86747838626692	1.0	0.0055143535594950974	0.4220967787021855	0.650848168024958	0.3491518319750526	-41.31929993616586	0.2934987787707762	0.5505500307859714	0.0	1.0438256640403591	0.042797804063735574
72230000	-1699.2870523570175	-1660.4235854922738	-38.86346686474364	-1660.4235854922738	9.953193051237177	1.0	0.01713376277103275	0.31062527262511647	0.630050435845117	0.3699495641548936	-29.951350207039557	0.16824217171395653	0.7495368261212213	0.0	0.8051343392474505	0.08837699567519076
72240000	-1699.1395962614163	-1666.7451003078977	-32.39449595351847	-1666.7451003078977	7.606702827239129	1.0	0.0065849134297814825	0.3548335723840872	0.6646665702755054	0.3353334297245007	-23.351549950733826	0.40317169627711186	0.7056186779046913	0.0	0.5707171163190681	0.12292875752406454
72250000	-1691.4474925073298	-1661.0288412439213	-30.418651263408382	-1661.0288412439213	5.702694587499176	1.0	0.004191102035827667	0.36373029838133625	0.6693391599984299	0.3306608400015762	-21.351289992151052	0.3269607968619438	0.57797775632118	0.0	0.5063728630211434	0.14799002248270354
72260000	-1705.5589628375224	-1673.1178521167033	-32.44111072081914	-1673.1178521167033	4.8892885250401585	1.0	0.04798674605696957	0.7398820011629577	0.6412115897670695	0.3587884102329365	-22.66156012123652	0.7549904411141886	0.20378231202117478	0.0	0.6045696801940249	0.09418723807081848
72270000	-1694.0073016739361	-1666.4138937072412	-27.59340796669501	-1666.4138937072412	4.04498191876842	1.0	0.04993688006238356	0.509487155044818	0.6630792279914006	0.33692077200860543	-18.191328622170303	0.45650818553767875	0.6929798294379073	0.0	0.5167447740581845	0.14334816365077657
72280000	-1702.199530011652	-1664.4348642090804	-37.764665802571805	-1664.4348642090804	9.95663348100705	1.0	0.01369666108566511	0.4319620969077168	0.6514127142806327	0.3485872857193733	-28.52715241976296	0.32326231315863135	0.6959228419128969	0.0	0.7351245145477563	0.08653039384717062
72290000	-1697.8459539830037	-1668.8336733773615	-29.01228060564223	-1668.8336733773615	5.178095628447107	1.0	0.03184096450705265	0.4404721852887654	0.6422957073329228	0.35770429266708326	-19.755382232573233	0.5868076788292537	0.4379743932249814	0.0	0.5703384884449585	0.15569166625403835
72300000	-1694.74326475739	-1664.6192219221093	-30.124042835280722	-1664.6192219221093	5.173780800306981	1.0	0.04824555235467675	0.5143750142428812	0.6425580829342851	0.35744191706572104	-20.712404145040928	0.6528816802008858	0.4561061645429522	0.0	0.5992503407674631	0.12767521963900938
72310000	-1698.5117053053452	-1664.6517031693468	-33.86000213599846	-1664.6517031693468	5.460444637888498	1.0	0.027303370347397736	0.48279656447431896	0.6425580829342851	0.35744191706572104	-24.51171065520665	0.5912761756623003	0.48603628041612723	0.0	0.5685345495112468	0.10901666800504226
72320000	-1707.3929079640088	-1662.0059357372168	-45.386972226792146	-1662.0059357372168	15.498372534492617	1.0	1.554507689083397E-4	0.3604523279441311	0.6420686132526675	0.35793138674734304	-36.32853905054244	0.1336167785187384	0.698565747211411	0.0	0.8947112944715279	0.06439096827732112
72330000	-1698.0023124214417	-1662.377039032346	-35.62527338909575	-1662.377039032346	7.108828274515729	1.0	0.0035945003747281192	0.5057204148125399	0.6458936788629575	0.35410632113705304	-26.230620350113327	0.27700876146326203	0.5847605120373345	0.0	0.6792308580954249	0.09307569503914198
72340000	-1708.0569219223632	-1665.825408861724	-42.23151306063904	-1665.825408861724	9.590324719080447	1.0	0.019084980809908805	0.4420781766942524	0.6682675634519364	0.33173243654807405	-32.970996623371455	0.31727726979947934	0.6097056075157022	0.0	1.1357464562630721	0.0671090790096101
72350000	-1702.9467750322785	-1666.0335509559447	-36.913224076333876	-1666.0335509559447	6.987539187187748	1.0	0.03644716976154549	0.42812013915884156	0.6523983860347122	0.3476016139652982	-27.684582180363112	0.6249200013432276	0.5487523467390483	0.0	0.7633838679429356	0.11037682257931541
72360000	-1700.0993046143626	-1666.2139381378868	-33.88536647647581	-1666.2139381378868	8.049000138056822	1.0	0.006429509381385198	0.6876151309159917	0.6339709775955628	0.3660290224044477	-24.18064092899634	0.34132893692015004	0.6734479628116484	0.0	0.5734603870263192	0.11221951460156843
72370000	-1700.144387832948	-1668.2603242243313	-31.8840636086167	-1668.2603242243313	5.644753728214199	1.0	0.006710810194090549	0.36752576230227807	0.6380428570317491	0.36195714296826137	-22.806461065922175	0.45322843217985054	0.2622750683978539	0.0	0.7021154388602621	0.13239454997598438
72380000	-1700.311833239952	-1667.7329525413643	-32.57888069858769	-1667.7329525413643	5.12489210353732	1.0	0.0034869622098134103	0.5808272461104186	0.6556488405657638	0.3443511594342467	-23.045171049256556	0.5387600886132683	0.08055633787488282	0.0	0.7454432672252714	0.12926529694622368
72390000	-1697.7839568814693	-1670.6605158014545	-27.12344108001471	-1670.6605158014545	3.770526051185359	1.0	0.0022269149002652573	0.5682814515656229	0.6438811049908487	0.35611889500916183	-17.61173074635862	0.5840554297299199	0.4654968960947229	0.0	0.5890275388160107	0.15963957580647928
72400000	-1703.9343037739063	-1667.0517439942378	-36.88255977966858	-1667.0517439942378	6.254382242873529	1.0	1.704651330385203E-4	0.6834719274900103	0.6113254190137613	0.3886745809862493	-27.18399006283376	0.5216762337593909	0.1772151066737918	0.0	0.7813372312892382	0.08046198555531986
72410000	-1710.2811224719046	-1666.2248212062177	-44.0563012656868	-1666.2248212062177	13.07483152837839	1.0	0.004785222889015321	0.5428113715839662	0.6431228387062443	0.3568771612937662	-34.59070012515673	0.2346082517591174	0.351465563899027	0.0	0.8101279970285256	0.06476617518726471
72420000	-1720.185780868478	-1667.945154649979	-52.240626218498974	-1667.945154649979	18.090099024814457	1.0	0.10526502426554757	0.45688695809717117	0.6276768110283429	0.3723231889716581	-42.94732709939526	0.15913092749354818	0.0991904070502048	0.0	1.3785988077937015	0.038442153254915526
72430000	-1700.4875757317654	-1661.3684577047018	-39.119118027063756	-1661.3684577047018	7.521518013513593	1.0	0.0034852654917986096	0.5428113715839662	0.6412275106980836	0.35877248930192684	-29.653516886533687	0.5080992102250863	0.35524118199395727	0.0	0.5060486030721532	0.08149508808594354
72440000	-1701.7216076974662	-1665.0812568795513	-36.64035081791494	-1665.0812568795513	7.77211354209942	1.0	0.03805442102092923	0.46135178132251353	0.6804158729596177	0.3195841270403929	-27.337366626762606	0.2741647289350304	0.780598768324907	0.0	0.6148590038912426	0.09946524694095372
72450000	-1707.6319375983273	-1667.2157831136572	-40.41615448467023	-1667.2157831136572	8.658504738439689	1.0	0.01903169863867888	0.5602778214040027	0.6279674987721015	0.37203250122790904	-30.91871935103967	0.3212483850069292	0.36953979616791965	0.0	0.8603302146833833	0.08022085318569494
72460000	-1703.4330329316012	-1666.6600839054713	-36.77294902612986	-1666.6600839054713	6.187409368918952	1.0	0.016209665201305644	0.7504745353360495	0.6538966229168615	0.34610337708314903	-26.97883491872457	0.7957922326280433	0.007213604397384591	0.0	0.541887235895899	0.09693740259725799
72470000	-1718.5799057172449	-1665.4345430878564	-53.145362629388515	-1665.4345430878564	20.316691781130096	1.0	0.005660315238354102	0.3576389192866637	0.6498779941164303	0.35012200588358017	-44.094654839341345	0.14268239454603032	0.12627071792216724	0.0	1.4806937392141075	0.03669292035060529
72480000	-1704.2888552946606	-1666.6684123067532	-37.620442987907474	-1666.6684123067532	9.283362459448732	1.0	0.014689253871830696	0.3133219817490499	0.6663470943265526	0.33365290567345796	-28.699844780476795	0.48494682762581487	0.4715154629987878	0.0	0.6484624404614053	0.10352116928646199
72490000	-1702.1064312237881	-1663.6094479475396	-38.49698327624847	-1663.6094479475396	7.692271692895775	1.0	0.01310835547635678	0.5343921296066444	0.6491832570756184	0.3508167429243922	-29.04707444378484	0.605558812476503	0.22492185391436703	0.0	0.8255941022001875	0.08549929810702846
72500000	-1709.025560869097	-1664.8303070250245	-44.195253844072475	-1664.8303070250245	12.955414213733158	1.0	0.04868807111795004	0.4745523187297976	0.62917020771395	0.3708297922860451	-34.864149113455476	0.24659357175071386	0.5107878733112117	0.0	0.8112991563324813	0.05746846468329375
72510000	-1707.2452781914876	-1660.416741289659	-46.82853690182865	-1660.416741289659	15.948514043392217	1.0	0.04868807111795004	0.41357212590028164	0.6403517954375287	0.3596482045624664	-37.6341931388763	0.19323597388290364	0.44795230339628733	0.0	0.9191057315026476	0.05354207348101183
72520000	-1706.900635597521	-1663.9234747025805	-42.97716089494052	-1663.9234747025805	14.313285127344878	1.0	0.016086055668441433	0.2560049870263515	0.6449224613252131	0.3550775386747877	-34.254227097968915	0.15760453495904164	0.5969657480976018	0.0	0.884324689088171	0.06612900830638468
72530000	-1696.7450021189898	-1665.8330582421067	-30.91194387688306	-1665.8330582421067	5.634303173897089	1.0	0.02272819787281346	0.3010888831252435	0.6948990917624331	0.3051009082375677	-22.030403530683227	0.42058111441473983	0.463440090003955	0.0	0.5059821171840335	0.12744901049941024
72540000	-1700.1619805736816	-1664.5753039996803	-35.58667657400137	-1664.5753039996803	9.446739117114191	1.0	0.013696700778528	0.38063687603607627	0.6629000402877987	0.3370999597122021	-26.4744631193307	0.3154959196089572	0.6000567238342371	0.0	0.6239173094416991	0.09992211426172046
72550000	-1696.007110106052	-1661.8246214141172	-34.182488691934935	-1661.8246214141172	5.345736887289214	1.0	0.010833398361075188	0.42681689777155685	0.6465558432975896	0.3534441567024111	-24.956873427604897	0.8590240340437328	0.25057953554840917	0.0	0.500066469440238	0.12086672302921239
72560000	-1699.4075274605575	-1659.0172262210247	-40.39030123953289	-1659.0172262210247	10.24337704594064	1.0	6.707521688524037E-4	0.3415134778765424	0.6473533306206246	0.3526466693793761	-31.385035884413433	0.25943193198749914	0.3288627421599078	0.0	0.6071602076481771	0.09140904740564873
